일일경제지표('16.2.26.)
"data_date,2016-02-26"

[표]
일일경제지표 (16. 2. 26 금) 17:30 현재

[표]
KOSPI 지수(0.08%상승) 달러 환율(0.05%하락)

[금리]
,‘14 말,‘15 말,‘16.1 말,2.24,2.25,2.26,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.48,1.49,1.49,1.49,0,0
CD (91 일),2.13,1.67,1.65,1.63,1.63,1.63,0,△0.04
국고채 (3년),2.10,1.66,1.56,1.47,1.46,1.45,△0.01,△0.21
국고채 (5년),2.28,1.81,1.70,1.58,1.57,1.55,△0.02,△0.26
"회사채 (3년, AA-)",2.43,2.11,2.04,1.95,1.95,1.94,△0.01,△0.18
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,380,"1,042","3,057",818,"△2,239",-

[주가]
,‘14 말,‘15 말,‘16.1 말,2.24,2.25,2.26,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","1,912.06","1,912.53","1,918.57","1,920.16",0.08%,△2.10%
"- 거래대금 (억원, 일평균)","36,950","37,066","64,837","35,565",418,397,△21,-
KOSDAQ,542.97,682.35,682.80,643.98,646.27,649.30,0.47%,△4.84%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△1,644",143,115,965,850,-

[환율]
,‘14 말,‘15 말,‘16.1 말,2.24,2.25,2.26,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,199.10","1,234.40","1,238.80","1,238.20",△0.05,5.60
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,200.10","1,235.30","1,240.00","1,239.10",△0.07,5.57
￦/ CNY,177.21,180.70,182.34,188.96,189.61,189.40,△0.11,4.81
￦/ EUR,"1,333.89","1,281.54","1,308.82","1,359.69","1,366.64","1,369.45",0.21,6.86
￦/ Y100,913.04,974.08,995.10,"1,104.91","1,101.74","1,099.55",△0.20,12.88
Y/U$,120.40,120.37,120.50,111.72,112.44,112.61,0.15,△6.45
U$/EUR,1.2134,1.0930,1.0915,1.1015,1.1032,1.1060,0.25,1.19
CNY/U$,6.2210,6.4900,6.5757,6.5311,6.5338,6.5352,0.02,0.70

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.1 말,2.24,2.25,2.26,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.61,0.63,0.63,-,0.00,0.02
"T/NOTE (10 년, %)",2.18,2.27,1.92,1.75,1.72,-,△0.02,△0.55
DOW,"17,823","17,425","16,466","16,485","16,697",-,1.29%,△4.18%
NIKKEI,"17,464","19,034","17,518","15,916","16,140","16,188",0.30%,△14.95%
SANGHAI COMP,"3,235","3,565","2,738","2,927","2,741","2,767",0.95%,△22.39%
"외평채가산금리(23년물, bp)",48,43,46,44,43,-,△1,0
"CDS (5 년, bp)",54,55,64,70,72,54,△18,△1
"CRS (1 년, %)",1.49,1.35,1.31,1.23,1.23,1.20,△0.03,△0.15

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.1 말,2.23,2.24,2.25,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,28.37,29.69,28.57,29.46,3.12%,△8.48%
WTI 선물 ($/배럴),53.27,37.04,33.62,31.87,32.15,33.07,2.86%,△10.72%
Brent 선물 ($/배럴),57.33,37.28,34.74,33.27,34.41,35.29,2.56%,△5.34%
원당 (센트/파운드),14.52,15.24,13.14,14.00,13.97,14.24,1.93%,△6.56%
밀 (센트/부셀),590,470,479,448,443,445,0.56%,△5.27%
콩 (센트/부셀),"1,019",871,882,869,868,859,△0.98%,△1.41%
옥수수 (센트/부셀),397,359,372,362,360,356,△1.18%,△0.91%
동 ($/톤),"6,359","4,702","4,542","4,664","4,586","4,655",1.52%,△1.00%
알루미늄 ($/톤),"1,832","1,508","1,530","1,576","1,552","1,600",3.09%,6.14%
