일일경제지표('19.11.20)
"data_date,2019-11-20"

[표]
일일경제지표 (19. 11. 20. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.10 말,11.18,11.19,11.20,전일비,18말비
콜금리 (1일),1.55,1.82,1.26,1.30,1.30,1.29,△0.01,△0.53
CD (91 일),1.66,1.93,1.44,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.47,1.52,1.49,1.45,△0.04,△0.37
"회사채 (3년, AA-)",2.68,2.29,1.97,2.02,2.00,1.97,△0.03,△0.32
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",171,"△1,200",607,"2,658","2,051",-

[주가]
,‘17 말,‘18 말,‘19.10 말,11.18,11.19,11.20,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,083.48","2,160.69","2,153.24","2,125.32",△1.30%,4.13%
"- 거래대금 (억원, 일평균)","42,744","41,207","50,515","56,948","44,509","56,055",25.94%,-
KOSDAQ,798.42,675.65,658.52,669.34,662.53,649.87,△1.91%,△3.82%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",637,"△1,374","△1,217","△3,552",192,-

[환율]
,‘17 말,‘18 말,‘19.10 말,11.18,11.19,11.20,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,163.40","1,164.50","1,167.60","1,170.10",0.21,4.88
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,163.30","1,163.90","1,167.20","1,169.30",0.18,4.88
￦/ CNY,163.90,162.79,165.43,166.02,166.22,166.41,0.11,2.22
￦/ Y100,949.28,"1,008.86","1,070.48","1,069.92","1,074.94","1,078.33",0.32,6.89
Y/U$,112.77,110.59,108.68,108.84,108.62,108.51,△0.10,△1.88
U$/EUR,1.1927,1.1455,1.1158,1.1058,1.1080,1.1072,△0.07,△3.34
CNY/U$,6.5426,6.8522,7.0410,7.0132,7.0239,7.0273,0.05,2.56

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.10 말,11.18,11.19,11.20,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.93,1.90,1.90,1.90,△0.00,△0.91
DOW,"24,719","23,062","27,187","28,005","28,036","27,934",△0.36%,21.12%
NIKKEI,"22,765","20,015","22,927","23,417","23,293","23,149",△0.62%,15.66%
SHANGHAI COMP,"3,307","2,494","2,929","2,909","2,934","2,911",△0.78%,16.73%
"외평채가산금리(23년물, bp)",76,63,37,37,36,37,1.00,△26.00
"CDS (5 년, bp)",56,40,30,27,27,28,0.96,△12.03
"CRS (1 년, %)",1.38,1.21,0.78,0.71,0.77,0.73,0.04,△0.48

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.10 말,11.15,11.18,11.19,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,61.10,61.93,62.84,61.86,△1.56%,17.03%
WTI 선물 ($/배럴),60.42,45.33,54.18,57.72,57.05,55.21,△3.23%,21.80%
밀 (센트/부셀),427,512,509,503,507,515,1.58%,0.59%
옥수수 (센트/부셀),351,376,390,371,368,370,0.54%,△1.60%
동 ($/톤),"7,157","6,018","5,825","5,812","5,828","5,822",△0.10%,△3.26%
알루미늄 ($/톤),"2,242","1,881","1,743","1,741","1,744","1,735",△0.52%,△7.76%

[반도체]
,‘17,‘18,‘19.8 월,9월,10월,11.15,11.18,11.19,11월 (~19)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.53,3.26,3.0,2.82,2.80,2.79,2.84
"(%, YoY)",41.6,8.3,△54.1,△55.8,△57.5,△58.5,△58.7,△58.8,△58.1
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.42,5.69,5.78,5.92,5.92,5.93,5.86
"(%, YoY)",33.8,△2.6,△14.3,△2.5,△0.8,3.3,3.3,3.4,2.1
