일일경제지표('16.10.28.)
"data_date,2016-10-28"

[표]
일일경제지표 (16. 10 . 28. 금 ) 17:30 현재

[표]
KOSPI 지수(0.23%하락) 달러 환율(0.21%상승)

[금리]
,‘14 말,‘15 말,‘16.9 말,10/26,10/27,10/28,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.25,1.23,1.23,1.23,0.00,△0.26
CD (91 일),2.13,1.67,1.34,1.39,1.39,1.39,0.00,△0.28
국고채 (3년),2.10,1.66,1.25,1.41,1.42,1.44,0.02,△0.22
국고채 (5년),2.28,1.81,1.25,1.45,1.48,1.52,0.04,△0.29
"회사채 (3년, AA-)",2.43,2.11,1.67,1.83,1.84,1.86,0.02,△0.26
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,"△1,304",613,322,"1,007",685,-

[주가]
,‘14 말,‘15 말,‘16.9 말,10/26,10/27,10/28,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","2,043.63","2,013.89","2,024.12","2,019.42",△0.23%,2.96%
"- 거래대금 (억원, 일평균)","36,950","37,066","57,392","47,507","49,012","38,898","△10,114",-
KOSDAQ,542.97,682.35,681.21,635.51,648.57,640.17,△1.30%,△6.18%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△1,930",△685,939,△999,"△1,938",-

[환율]
,‘14 말,‘15 말,‘16.9 말,10/26,10/27,10/28,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,101.30","1,134.00","1,142.50","1,144.90",0.21,△2.35
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,101.40","1,134.20","1,142.70","1,145.10",0.21,△2.44
￦/ CNY,177.21,180.70,165.09,167.53,168.56,168.85,0.17,△6.56
￦/ EUR,"1,333.89","1,281.54","1,235.77","1,236.40","1,245.78","1,249.66",0.31,△2.49
￦/ Y100,913.04,974.08,"1,092.34","1,088.29","1,092.15","1,087.07",△0.47,11.60
Y/U$,120.40,120.37,100.82,104.20,104.61,105.32,0.68,△12.50
U$/EUR,1.2134,1.0930,1.1221,1.0903,1.0904,1.0915,0.10,△0.14
CNY/U$,6.2210,6.4900,6.6701,6.7670,6.7773,6.7793,0.03,4.46

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.9 말,10/26,10/27,10/28,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.85,0.89,0.89,-,0.01,0.28
"T/NOTE (10 년, %)",2.18,2.27,1.63,1.79,1.85,-,0.09,△0.42
DOW,"17,823","17,425","18,254","18,199","18,170",-,0.00%,4.28%
NIKKEI,"17,464","19,034","16,450","17,392","17,336","17,446",0.63%,△8.34%
SHANGHAI COMP,"3,235","3,565","3,005","3,116","3,112","3,103",△0.29%,△12.96%
"외평채가산금리(23년물, bp)",48,43,20,19,19,-,0,△24
"CDS (5 년, bp)",54,55,41,41,41,42,1,△13
"CRS (1 년, %)",1.49,1.35,1.17,1.13,1.11,1.09,△0.02,△0.26

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.9 말,10/25,10/26,10/27,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,45.11,49.20,47.91,48.16,0.52%,49.61%
WTI 선물 ($/배럴),53.27,37.04,48.24,49.96,49.18,49.72,1.10%,34.23%
Brent 선물 ($/배럴),57.33,37.28,49.06,50.79,49.98,50.47,0.98%,35.38%
원당 (센트/파운드),14.52,15.24,22.53,22.93,22.67,22.59,△0.35%,48.23%
밀 (센트/부셀),590,470,402,404,412,415,0.73%,△11.81 %
콩 (센트/부셀),"1,019",871,954,991,"1,010","1,014",0.42%,16.41%
옥수수 (센트/부셀),397,359,337,349,354,358,0.99%,△0.35%
동 ($/톤),"6,359","4,702","4,832","4,720","4,718","4,774",1.20%,1.53%
알루미늄 ($/톤),"1,832","1,508","1,659","1,651","1,673","1,682",0.51%,11.54%
