일일경제지표('16.11.1.)
"data_date,2016-11-01"

[표]
일일경제지표 (16. 11 . 1. 화 ) 17:30 현재

[표]
KOSPI 지수(0.04%하락) 달러 환율(0.40%하락)

[금리]
,‘14 말,‘15 말,‘16.9 말,10/28,10/31,11/1,전일비,‘15 말비
콜금리 (1일),2.01,1.49,1.25,1.23,1.18,1.24,0.06,△0.25
CD (91 일),2.13,1.67,1.34,1.39,1.39,1.39,0,△0.28
국고채 (3년),2.10,1.66,1.25,1.44,1.44,1.45,0.01,△0.21
국고채 (5년),2.28,1.81,1.25,1.52,1.50,1.53,0.03,△0.29
"회사채 (3년, AA-)",2.43,2.11,1.67,1.86,1.85,1.87,0.02,△0.25
"외국인 채권 순매수 * (상장 , 억원)","46,746",830,"△1,304","1,007","△1,140",161,"1,301",-

[주가]
,‘14 말,‘15 말,‘16.9 말,10/28,10/31,11/1,전일비,‘15 말비(%)
KOSPI,"1,915.59","1,961.31","2,043.63","2,019.42","2,008.19","2,007.39",△0.04%,2.35%
"- 거래대금 (억원, 일평균)","36,950","37,066","57,392","42,456","42,863",-,"△42,863",-
KOSDAQ,542.97,682.35,681.21,640.17,624.68,626.38,0.27%,△8.20%
"외국인순매수 (억원, 기간 중 * )","1,546",△538,"△1,930",△999,198,700,502,-

[환율]
,‘14 말,‘15 말,‘16.9 말,10/28,10/31,11/1,전일비,‘15 말비(%)
￦/ U$,"1,099.30","1,172.50","1,101.30","1,144.90","1,144.50","1,139.90",△0.40,△2.78
"선물환( NDF,1 월물)","1,100.90","1,173.70","1,101.40","1,145.10","1,144.70","1,140.40",△0.38,△2.84
￦/ CNY,177.21,180.70,165.09,168.85,168.95,168.20,△0.44,△6.92
￦/ EUR,"1,333.89","1,281.54","1,235.77","1,249.66","1,254.72","1,250.36",△0.35,△2.43
￦/ Y100,913.04,974.08,"1,092.34","1,087.07","1,092.18","1,088.21",△0.36,11.72
Y/U$,120.40,120.37,100.82,105.32,104.79,104.75,△0.04,△12.98
U$/EUR,1.2134,1.0930,1.1221,1.0915,1.0963,1.0969,0.05,0.36
CNY/U$,6.2210,6.4900,6.6701,6.7793,6.7697,6.7756,0.09,4.40

[국제금리·주가·가산금리]
,‘14 말,‘15 말,‘16.9 말,10/28,10/31,11/1,전일비,‘15 말비
"LIBOR (Dollar, 3 월, %)",0.26,0.61,0.85,0.89,0.89,-,0,0.28
"T/NOTE (10 년, %)",2.18,2.27,1.63,1.85,1.83,-,△0.02,△0.44
DOW,"17,823","17,425","18,254","18,161","18,142",-,△0.10%,4.12%
NIKKEI,"17,464","19,034","16,450","17,446","17,425","17,442",0.10%,△8.36%
SHANGHAI COMP,"3,235","3,565","3,005","3,103","3,098","3,122",0.80%,△12.42%
"외평채가산금리(23년물, bp)",48,43,20,19,19,-,0,△24
"CDS (5 년, bp)",54,55,41,41,41,42,1,△13
"CRS (1 년, %)",1.49,1.35,1.17,1.09,1.09,1.10,0.01,△0.26

[유가·곡물·원자재]
,‘14 말,‘15 말,‘16.9 말,10/27,10/28,10/31,전일비,‘15 말비
Dubai ($/ 배럴),53.60,32.19,45.11,48.16,48.40,47.44,△1.98%,47.37%
WTI 선물 ($/배럴),53.27,37.04,48.24,49.72,48.70,46.86,△3.78%,26.51%
Brent 선물 ($/배럴),57.33,37.28,49.06,50.47,49.71,48.30,△2.84%,29.56%
원당 (센트/파운드),14.52,15.24,22.53,22.59,22.16,21.57,△2.66%,41.54%
밀 (센트/부셀),590,470,402,415,409,416,1.90%,△11.44%
콩 (센트/부셀),"1,019",871,954,"1,014","1,001","1,012",1.05%,16.13%
옥수수 (센트/부셀),397,359,337,358,355,355,△0.07%,△1.11%
동 ($/톤),"6,359","4,702","4,832","4,774","4,787","4,818",0.64%,2.46%
알루미늄 ($/톤),"1,832","1,508","1,659","1,682","1,702","1,723",1.26%,14.30%
