일일경제지표('19.5.14)
"data_date,2019-05-14"

[표]
일일경제지표 (19. 5. 14. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.4 말,5.10,5.13,5.14,전일비,18말비
콜금리 (1일),1.55,1.82,1.73,1.73,1.74,1.75,0.01,△0.07
CD (91 일),1.66,1.93,1.84,1.84,1.84,1.84,0,△0.09
국고채 (3년),2.14,1.82,1.70,1.72,1.72,1.71,△0.01,△0.11
"회사채 (3년, AA-)",2.68,2.29,2.17,2.19,2.19,2.18,△0.01,△0.11
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,084","3,552","10,714","4,790","△5,924",-

[주가]
,‘17 말,‘18 말,‘19.4 말,5.10,5.13,5.14,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,203.59","2,108.08","2,079.01","2,081.84",0.14%,2.00%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,859","82,364","64,078","46,011",△28.20%,-
KOSDAQ,798.42,675.65,754.74,722.62,708.80,710.16,0.19%,5.11%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",340,"△2,788","△1,819","△1,781",△2,-

[환율]
,‘17 말,‘18 말,‘19.4 말,5.10,5.13,5.14,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,168.20","1,177.00","1,187.50","1,189.40",0.16,6.61
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,167.00","1,176.10","1,186.50","1,188.20",0.14,6.57
￦/ CNY,163.90,162.79,173.32,172.48,172.78,172.72,△0.03,6.10
￦/ Y100,949.28,"1,008.86","1,048.84","1,072.54","1,082.10","1,085.81",0.34,7.63
Y/U$,112.77,110.59,111.38,109.74,109.74,109.54,△0.18,△0.95
U$/EUR,1.1927,1.1455,1.1181,1.1225,1.1233,1.1236,0.03,△1.91
CNY/U$,6.5426,6.8522,6.7401,6.8032,6.8611,6.8779,0.24,0.38

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.4 말,5.10,5.13,5.14,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.58,2.55,2.53,2.53,△0.07,0.26
DOW,"24,719","23,062","26,554","25,828","25,942","25,325",0.48%,12.49%
NIKKEI,"22,765","20,015","22,259","21,345","21,191","21,067",△0.59%,5.26%
SHANGHAI COMP,"3,307","2,494","3,078","2,939","2,904","2,884",△0.69%,15.63%
"외평채가산금리(23년물, bp)",76,63,34,35,36,36,12.00,△27.00
"CDS (5 년, bp)",56,40,32,35,35,36,1.13,△3.98
"CRS (1 년, %)",1.38,1.21,1.10,1.06,1.05,1.03,0.01,△0.18

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.4 말,5.9,5.10,5.13,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,71.63,69.09,70.10,70.97,1.24%,34.26%
WTI 선물 ($/배럴),60.42,45.33,63.91,61.70,61.66,61.04,△1.01%,34.66%
밀 (센트/부셀),427,512,429,430,425,437,2.82%,△14.65%
옥수수 (센트/부셀),351,376,363,353,352,357,1.42%,△5.05%
동 ($/톤),"7,157","6,018","6,442","6,112","6,136","6,043",△1.52%,0.42%
알루미늄 ($/톤),"2,242","1,881","1,809","1,767","1,765","1,766",0.06%,△6.11%

[반도체]
,‘17,‘18,19. 2월,3월,4월,5.9,5.10,5.13,5월 (~13)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.79,5.05,4.25,3.79,3.78,3.78,3.83.
"(%, YoY)",41.6,8.3,△37.5,△44.3,△52.6,△57.3,△57.4,△57.5,△56.5
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.98,4.92,4.96,5.10,5.10,5.10,5.10
"(%, YoY)",33.8,△2.6,△25.3,△27.9,△26.7,△24.3,△24.3,△24.3,△24.2
