일일경제지표('18.3.14.)
"data_date,2018-03-14"

[표]
일일경제지표 (18. 3. 14. 수) 17:30 현재

[표]
KOSPI 지수(0.34%하락) 달러 환율(0.27%하락)

[금리]
,‘16 말,‘17 말,‘18.2 말,3.12,3.13,3.14,전일비,‘17 말비
콜금리 (1일),1.24,1.55,1.50,1.49,1.50,1.50,0,△0.05
CD (91 일),1.52,1.66,1.65,1.65,1.65,1.65,0,△0.01
국고채 (3년),1.64,2.14,2.27,2.31,2.30,2.27,△0.03,0.14
국고채 (5년),1.80,2.34,2.52,2.56,2.56,2.51,△0.04,0.17
"회사채 (3년, AA-)",2.13,2.68,2.82,2.86,2.85,2.83,△0.02,0.16
"외국인 채권 순매수 * (상장 , 억원)",297,△66,"3,007","5,866","1,933","3,026","1,093","3,092.00"

[주가]
,‘16 말,‘17 말,‘18.2 말,3.12,3.13,3.14,전일비,‘17 말비(%)
KOSPI,"2,026.46","2,467.49","2,427.36","2,484.12","2,494.49","2,486.08",△0.34%,0.75%
"- 거래대금 (억원, 일평균)",-,"42,744","68,996","64,865","77,257","62,921",△19.63%,-
KOSDAQ,631.44,798.42,857.06,884.27,886.25,886.92,0.08%,11.08%
"외국인순매수 (억원, 기간 중 * )","1,380","1,409",△441,"2,898","5,694","△2,033","△7,727",-

[환율]
,‘16 말,‘17 말,‘18.2 말,3.12,3.13,3.14,전일비,‘17 말비(%)
￦/ U$,"1,207.70","1,070.50","1,082.80","1,065.20","1,067.50","1,064.60",△0.27,△0.55
"선물환( NDF,1 월물)","1,207.70","1,070.00","1,082.60","1,064.50","1,066.70","1,063.90",△0.26,△0.57
￦/ CNY,173.68,163.90,171.14,168.47,168.58,168.52,△0.04,2.82
￦/ EUR,"1,262.53","1,276.79","1,323.29","1,312.01","1,316.55","1,319.68",0.24,3.36
￦/ Y100,"1,035.41",949.28,"1,010.73",998.31,999.63,999.34,△0.03,5.27
Y/U$,116.64,112.77,107.13,106.70,106.79,106.53,△0.24,△5.53
U$/EUR,1.0454,1.1927,1.2221,1.2317,1.2333,1.2396,0.51,3.93
CNY/U$,6.9550,6.5426,6.3297,6.3281,6.3278,6.3205,△0.12,△3.39

[국제금리·주가·가산금리]
,‘16 말,‘17 말,‘18.2 말,3.12,3.13,3.14,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",1.00,1.69,2.02,2.09,2.11,-,0.02,0.41
DOW,"19,763","24,719","25,029","25,179","25,007",-,△0.68%,1.16%
NIKKEI,"19,114","22,765","22,068","21,824","21,968","21,777",△0.87%,△4.34%
SHANGHAI COMP,"3,098","3,307","3,259","3,327","3,310","3,291",△0.57%,△0.48%
"외평채가산금리(23년물, bp)",25,76,56,57,58,-,1,△18.00
"CDS (5 년, bp)",44,56,51,42,42,44,2,△11.72
"CRS (1 년, %)",1.00,1.38,1.34,1.48,1.46,1.46,△0.00,0.08

[유가·곡물·원자재]
,‘16 말,‘17 말,‘18.2 말,3.9,3.12,3.13,전일비,‘17 말비
Dubai ($/ 배럴),53.83,64.33,64.02,60.28,61.71,61.25,△0.75%,△4.79%
WTI 선물 ($/배럴),53.72,60.42,63.01,62.04,61.36,60.71,△1.06%,0.48%
Brent 선물 ($/배럴),56.82,66.87,66.63,65.49,64.95,64.64,△0.48%,△3.33%
원당 (센트/파운드),19.51,15.16,13.01,12.84,12.93,12.62,△2.40%,△16.75%
밀 (센트/부셀),408,427,477,489,491,487,△0.81%,14.05%
콩 (센트/부셀),"1,004",962,"1,050","1,039","1,041","1,049",0.77%,9.04%
옥수수 (센트/부셀),352,351,379,391,391,392,0.26%,11.68%
동 ($/톤),"5,501","7,157","7,028","6,808","6,857","6,883",0.38%,△3.83%
알루미늄 ($/톤),"1,714","2,242","2,173","2,079","2,097","2,080",△0.81%,△7.23%
