일일경제지표('20.6.4)
"data_date,2020-06-04"

[표]
일일경제지표 (20. 6. 4. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.2,6.3,6.4,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.49,0.47,0.47,0,△0.84
CD (91 일),1.93,1.53,0.81,0.81,0.81,0.80,△0.01,△0.73
국고채 (3년),1.82,1.36,0.83,0.85,0.87,0.89,0.02,△0.47
"회사채 (3년, AA-)",2.29,1.94,2.16,2.18,2.20,2.22,0.02,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"1,186","△1,479","3,209","4,688",-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.2,6.3,6.4,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,087.19","2,147.00","2,151.18",0.19%,△2.12%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","98,396","102,329","169,988",66.12%,-
KOSDAQ,675.65,669.83,713.68,743.58,737.66,742.37,0.64%,10.83%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,△609,"1,049","1,873",79,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.2,6.3,6.4,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,225.40","1,216.80","1,218.70",0.16,5.39
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,225.40","1,216.60","1,219.00",0.20,5.50
￦/ CNY,162.79,165.50,173.13,172.19,171.11,171.17,0.04,3.43
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,137.37","1,120.24","1,117.25",△0.27,5.43
Y/U$,110.59,109.12,107.20,107.74,108.62,109.08,0.42,△0.04
U$/EUR,1.1455,1.1194,1.1095,1.1125,1.1206,1.1206,0,0.11
CNY/U$,6.8522,6.9848,7.1492,7.1207,7.1099,7.1247,0.21,2.00

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.2,6.3,6.4,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.34,0.34,0.33,△0.01,△1.61
DOW,"23,062","28,645","25,401","25,475","25,743","26,270",2.05%,△7.70%
NIKKEI,"20,015","23,657","21,878","22,326","22,614","22,696",0.36%,△4.06%
SHANGHAI COMP,"2,494","3,040","2,852","2,921","2,923","2,919",△0.14%,△3.87%
"외평채가산금리(23년물, bp)",63,37,66,65,64,62,△2.00,26.00
"CDS (5 년, bp)",40,22,30,29,28,27,△0.76,5.05
"CRS (1 년, %)",1.21,0.83,0.02,0,△0.02,△0.00,0.02,△0.83

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.1,6.2,6.3,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,37.97,38.93,39.87,2.41%,△40.73%
WTI 선물 ($/배럴),45.33,61.06,35.49,35.44,36.81,37.29,1.30%,△38.93%
밀 (센트/부셀),512,559,521,515,508,512,0.79%,△8.41%
옥수수 (센트/부셀),376,388,326,323,324,324,0,△16.49%
동 ($/톤),"6,018","6,156","5,333","5,377","5,463","5,499",0.66%,△10.67%
알루미늄 ($/톤),"1,881","1,800","1,515","1,512","1,500","1,526",1.73%,△15.22%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.1,6.2,6.3,6월 (~3)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,3.06,3.05,3.05,3.05
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△14.9,△15.0,△14.7,△9.3
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.45,5.45,5.45,5.45
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,7.9,7.9,7.7,8.1
