일일 경제지표('23.3.21)
"data_date,2023-03-21"

[표]
일일경제지표 (23. 3. 21. 화) 17:30 현재

[금리]
,’21 말,’23.1 말,’23.2 말,3/17,3/20,3/21,전일비,22말비
콜금리 (1일),1.11,3.37,3.42,3.43,3.42,3.47,0.05,0.26
CD (91 일),1.29,3.63,3.59,3.62,3.62,3.62,0,0.41
국고채 (3년),1.80,3.33,3.80,3.42,3.26,3.29,0.03,0.08
"회사채 (3년, AA-)",2.42,4.34,4.48,4.11,3.99,4.02,0.03,0.81
"외국인 채권 순매수 * (상장 , 억원)","1,858",△296,159,"2,169","11,981","9,369","△2,612",-

[주가]
,‘21 말,’23.1 말,’23.2 말,3/17,3/20,3/21,전일비,22말비
KOSPI,"2,977.65","2,425.08","2,412.85","2,395.69","2,379.20","2,388.35",0.38%,6.79%
"- 거래대금 (억원, 일평균)","132,923","118,648","99,149","118,721","118,375","92,095",△22.20%,-
KOSDAQ,"1,033.98",740.49,791.60,797.39,802.20,802.53,0.04%,18.14%
"외국인순매수 (억원, 기간 중 * )","△2,389","△3,828","△2,276","2,273","△2,430","△2,219",△9,-

[환율]
,‘21 말,’23.1 말,’23.2 말,3/17,3/20,3/21,전일비,22말비
￦/ U$,"1,188.80","1,231.90","1,322.60","1,302.20","1,310.50","1,311.20",0.05,3.69
"선물환( NDF,1 월물)","1,190.00","1,231.10","1,322.20","1,300.80","1,308.00","1,308.30",0.02,3.40
￦/ CNY,186.51,182.51,190.72,190.10,189.26,190.86,0.85,5.19
￦/ Y100,"1,032.48",946.01,970.50,979.54,997.49,997.79,0.03,5.52
Y/U$,115.14,130.22,136.28,132.94,131.34,131.41,0.05,△1.73
U$/EUR,1.1318,1.0837,1.0585,1.0646,1.0663,1.0705,0.39,0.83
CNY/U$,6.3681,6.7521,6.9411,6.8730,6.9002,6.8790,△0.31,△1.21

[국제금리·주가·가산금리]
,’21 말,’23.1 말,’23.2 말,3/17,3/20,3/21,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.81,4.96,4.96,5.00,4.95,△0.05,0.19
DOW,"36,489","33,717","32,889","32,247","31,862","32,245",1.20%,△2.94
NIKKEI,"28,792","27,327","27,446","27,334","26,946","주1) 26,946",0,3.26
SHANGHAI COMP,"3,619","3,256","3,280","3,251","3,235","3,256",0.64%,5.39
"외평채가산금리(30년만기, bp)",15,42,41,39,40,39,△1.00,△4.00
"CDS (5 년, bp)",21,43,45,42,42,45,2.81,△9.51
"CRS (1 년, %)",1.00,3.61,4.00,2.93,2.61,3.54,0.94,0.02

[유가·곡물·원자재]
,’21 말,’23.1 말,’23.2 말,3/16,3/17,3/20,전일비,22말비
Dubai ($/ 배럴),77.12,80.91,81.92,73.96,74.84,70.31,△6.05%,△10.74%
WTI 선물 ($/배럴),75.21,78.87,77.05,68.35,66.74,67.64,1.35%,△15.72%
밀 (센트/부셀),771,761,706,699,711,701,△1.41%,△11.49%
옥수수 (센트/부셀),593,680,630,633,634,633,△0.16%,△6.77%
동 ($/톤),"9,692","9,075","8,844","8,535","8,621","8,677",0.65%,3.46%
알루미늄 ($/톤),"2,806","2,534","2,300","2,238","2,232","2,238",0.27%,△5.21%

[반도체]
,’21,‘22,‘22.12 월,‘23.1 월,‘23.2 월,3/16,3/17,3/20,3월 (~20)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,2.05,1.93,1.83,1.71,1.70,1.70,1.73
"(%, YoY)",29.9,△23.0,△40.3,△48.2,△52.9,△54.8,△54.9,△55.0,△55.0
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.53,6.51,6.46,6.41,6.41,6.41,6.43
"(%, YoY)",14.7,10.7,△12.4,△13.7,△15.5,△19.2,△19.3,△19.3,△18.5
