일일경제지표('21.7.29)
"data_date,2021-07-29"

[표]
일일경제지표 (21. 7. 29. 목) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.6 말,7.27,7.28,7.29,전일비,20말비
콜금리 (1일),1.31,0.57,0.58,0.57,0.57,0.51,△0.06,△0.06
CD (91 일),1.53,0.66,0.68,0.70,0.70,0.70,0,0.04
국고채 (3년),1.36,0.98,1.45,1.38,1.42,1.43,0.01,0.46
"회사채 (3년, AA-)",1.94,2.21,1.97,1.83,1.85,1.86,0.01,△0.35
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","13,500","7,099",297,"2,952","2,655",-

[주가]
,‘19 말,‘20 말,‘21.6 말,7.27,7.28,7.29,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,296.68","3,232.53","3,236.86","3,242.65",0.18%,12.85%
"- 거래대금 (억원, 일평균)","54,296","179,288","175,957","144,648","144,973","148,450",2.40%,-
KOSDAQ,669.83,968.42,"1,029.96","1,046.55","1,035.68","1,044.13",0.82%,7.82%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840",662,△169,"△4,943","△1,297",△74,-

[환율]
,‘19 말,‘20 말,‘21.6 말,7.27,7.28,7.29,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,126.10","1,150.10","1,154.60","1,146.50",△0.70,5.54
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,126.60","1,150.70","1,155.00","1,147.00",△0.69,5.59
￦/ CNY,165.50,166.04,174.33,176.83,177.50,177.48,△0.01,6.89
￦/ Y100,"1,059.75","1,051.19","1,019.28","1,043.93","1,050.97","1,044.46",△0.62,△0.64
Y/U$,109.12,103.34,110.48,110.17,109.86,109.77,△0.08,6.22
U$/EUR,1.1194,1.2279,1.1898,1.1793,1.1812,1.1853,0.35,△3.47
CNY/U$,6.9848,6.5305,6.4539,6.4792,6.5034,6.4720,△0.48,△0.90

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.6 말,7.27,7.28,7.29,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.15,0.13,0.13,0.13,△0.00,△0.12
DOW,"28,645","30,410","34,292","35,144","35,059","34,931",△0.36%,14.87%
NIKKEI,"23,657","27,444","28,792","27,970","27,582","27,782",0.73%,1.23%
SHANGHAI COMP,"3,040","3,473","3,591","3,381","3,362","3,412",1.49%,△1.77%
"외평채가산금리(30년만기, bp)",50,32,19,18,19,19,0,△13.00
"CDS (5 년, bp)",22,22,18,19,19,19,△0.30,△3.74
"CRS (1 년, %)",0.83,0.24,0.43,0.51,0.56,0.59,0.02,0.35

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.6 말,7.26,7.27,7.28,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,72.87,71.59,73.02,72.82,△0.27%,42.39%
WTI 선물 ($/배럴),61.06,48.52,73.47,71.91,71.65,72.89,1.73%,50.23%
밀 (센트/부셀),559,641,680,677,675,689,2.07%,7.49%
옥수수 (센트/부셀),388,484,589,547,546,549,0.55%,13.43%
동 ($/톤),"6,156","7,742","9,385","9,580","9,709","9,697",△0.12%,25.25%
알루미늄 ($/톤),"1,800","1,978","2,523","2,500","2,498","2,516",0.72%,27.20%

[반도체]
,‘19,‘20,’21.4 월,5월,6월,7.26,7.27,7.28,7월 (~28)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,4.41,4.48,4.52,4.50,4.50,4.48,4.56
"(%, YoY)",△51.7,△21.9,25.9,41.3,54.2,70.5,70.5,70.2,70.6
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.00,6.17,6.51,6.79,6.79,6.79,6.73
"(%, YoY)",△15.9,7.0,4.2,9.2,20.2,24.2,24.2,23.8,23.6
