일일 경제지표('23.8.23)
"data_date,2023-08-23"

[표]
일일경제지표 (23. 8. 23 수) 17:30 현재

[금리]
,’21 말,’22 말,’23.7 말,8/21,8/22,8/23,전일비,22말비
콜금리 (1일.%),1.11,3.21,3.46,3.54,3.54,3.54,0,0.33
"CD (91 일, %)",1.29,3.98,3.74,3.70,3.70,3.69,△0.01,0.48
"국고채 (3년, %)",1.80,3.72,3.68,3.80,3.80,3.77,△0.03,0.56
"회사채 (3년, AA-, %)",2.42,5.23,4.47,4.56,4.57,4.54,△0.03,1.33
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","7,695","5,335","1,421","4,732","3,311",-

[주가]
,‘21 말,’22 말,’23.7 말,8/21,8/22,8/23,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,632.58","2,508.80","2,515.74","2,505.50",△0.41%,12.03%
- 거래대금 (억원),"87,274","60,365","156,880","107,768","85,248","92,702",8.74%,-
KOSDAQ,"1,033.98",679.29,935.97,888.71,893.33,882.87,△1.17%,29.97%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△3,388","1,714",211,"△1,769","△1,979",-

[환율]
,‘21 말,’22. 말,’23.7 말,8/21,8/22,8/23,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,274.60","1,342.60","1,335.50","1,339.70",0.31,5.95
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,272.10","1,340.70","1,333.30","1,337.50",0.32,5.71
￦/ CNY,186.51,181.44,178.33,183.73,183.26,183.78,0.28,1.29
￦/ Y100,"1,032.48",945.56,899.76,923.32,915.35,920.44,0.56,△2.66
Y/U$,115.14,133.73,141.66,145.41,145.90,145.55,△0.24,8.84
U$/EUR,1.1318,1.0617,1.1010,1.0880,1.0918,1.0853,△0.60,2.22
CNY/U$,6.3681,6.9630,7.1466,7.3131,7.2811,7.2868,0.08,4.65

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.7 말,8/21,8/22,8/23,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.63,5.64,5.64,5.64,0.01,0.89
DOW,"36,489","33,221","35,459","34,501","34,464","34,289",△0.51%,3.21
NIKKEI,"28,792","26,095","33,172","31,566","31,857","32,010",0.48%,22.67
SHANGHAI COMP,"3,619","3,089","3,291","3,092","3,120","3,078",△1.34%,△0.35
"외평채가산금리(30년만기, bp)",15,43,34,35,36,34,△2.00,△9.00
"CDS (5 년, bp)",21,55,27,36,35,35,△0.30,△19.54
"CRS SOFR (1 년, %)",1.00,3.53,3.09,3.02,3.04,3.05,0.01,△0.49

[유가·곡물·원자재]
,’21 말,’22 말,’23.7 말,8/18,8/21,8/22,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,85.64,85.41,86.93,85.74,△1.37%,8.85%
WTI 선물 ($/배럴),75.21,80.26,81.80,81.25,80.72,80.35,△0.46%,0.11%
밀 (센트/부셀),771,792,666,639,626,628,0.32%,△20.71%
옥수수 (센트/부셀),593,679,513,493,483,480,△0.62%,△29.31%
동 ($/톤),"9,692","8,387","8,636","8,176","8,240","8,342",1.24%,△0.54%
알루미늄 ($/톤),"2,806","2,361","2,196","2,096","2,069","2,122",2.56%,△10.12%

[반도체]
,’21,‘22,‘23.5 월,‘23.6 월,‘23.7 월,8/18,8/21,8/22,8월 (~22)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.58,1.51,1.49,1.46,1.46,1.46,1.46
"(%, YoY)",29.9,△23.0,△53.9,△55.2,△52.1,△46.9,△43.2,△43.3,△47.1
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.39,6.33,6.31,6.32,6.32,6.31,6.33
"(%, YoY)",14.7,10.7,△22.6,△20.9,△7.7,△3.8,△3.9,△4.0,△3.7
