일일 경제지표('23.7.26)
"data_date,2023-07-26"

[표]
일일경제지표 (23. 7. 26 수) 17:30 현재

[금리]
,’21 말,’22 말,’23.6 말,7/24,7/25,7/26,전일비,22말비
콜금리 (1일),1.11,3.21,3.53,3.48,3.49,3.49,0,0.28
CD (91 일),1.29,3.98,3.75,3.75,3.75,3.75,0,0.54
국고채 (3년),1.80,3.72,3.66,3.62,3.65,3.63,△0.02,0.42
"회사채 (3년, AA-)",2.42,5.23,4.47,4.41,4.44,4.41,△0.02,1.20
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","5,594","1,267",△305,"3,260","3,565",-

[주가]
,‘21 말,’22 말,’23.6 말,7/24,7/25,7/26,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,564.28","2,628.53","2,636.46","2,592.36",△1.67%,15.92%
- 거래대금 (억원),"87,274","60,365","82,091","122,588","190,504","192,046",0.81%,-
KOSDAQ,"1,033.98",679.29,868.24,929.90,939.96,900.63,△4.18%,32.58%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△1,863",△602,"△9,773",△770,"9,004",-

[환율]
,‘21 말,’22. 말,’23.6 말,7/24,7/25,7/26,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,317.70","1,279.90","1,275.40","1,274.50",△0.07,0.79
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,316.10","1,277.60","1,273.20","1,272.30",△0.07,0.55
￦/ CNY,186.51,181.44,181.05,177.65,178.62,178.31,△0.17,△1.73
￦/ Y100,"1,032.48",945.56,911.40,904.40,901.66,906.09,0.49,△4.17
Y/U$,115.14,133.73,144.58,141.52,141.45,140.66,△0.56,5.18
U$/EUR,1.1318,1.0617,1.0857,1.1128,1.1082,1.1068,△0.13,4.25
CNY/U$,6.3681,6.9630,7.2539,7.1973,7.1449,7.1497,0.07,2.68

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.6 말,7/24,7/25,7/26,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.53,5.61,5.61,5.62,0.01,0.87
DOW,"36,489","33,221","34,122","35,228","35,411","35,438",0.08%,6.67
NIKKEI,"28,792","26,095","33,189","32,701","32,683","32,668",△0.04%,25.19
SHANGHAI COMP,"3,619","3,089","3,202","3,164","3,232","3,223",△0.26%,4.33
"외평채가산금리(30년만기, bp)",15,43,34,32,32,33,1.00,△10.00
"CDS (5 년, bp)",21,55,33,31,30,29,△0.99,△25.44
"CRS SOFR (1 년, %)",1.00,3.53,3.36,3.08,3.10,3.09,△0.02,△0.46

[유가·곡물·원자재]
,’21 말,’22 말,’23.6 말,7/21,7/24,7/25,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,76.63,81.77,82.52,84.25,2.10%,6.96%
WTI 선물 ($/배럴),75.21,80.26,70.64,77.07,78.74,79.63,1.13%,△0.78%
밀 (센트/부셀),771,792,651,698,758,760,0.26%,△4.04%
옥수수 (센트/부셀),593,679,495,536,568,565,△0.53%,△16.79%
동 ($/톤),"9,692","8,387","8,210","8,422","8,430","8,597",1.98%,2.50%
알루미늄 ($/톤),"2,806","2,361","2,097","2,154","2,155","2,184",1.35%,△7.50%

[반도체]
,’21,‘22,‘23.4 월,‘23.5 월,‘23.6 월,7/21,7/24,7/25,7월 (~25)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.63,1.58,1.51,1.49,1.48,1.48,1.49
"(%, YoY)",29.9,△23.0,△54.8,△53.9,△55.2,△48.9,△49.0,△48.7,△52.0
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.40,6.39,6.33,6.31,6.31,6.31,6.30
"(%, YoY)",14.7,10.7,△20.9,△22.6,△20.9,△3.9,△3.9,△3.9,△7.7
