일일경제지표('18.2.1.)
"data_date,2018-02-01"

[표]
일일경제지표 (18. 2. 1. 목) 17:30 현재

[표]
KOSPI 지수(0.08%상승) 달러 환율(0.37%상승)

[금리]
,‘15 말,‘16 말,‘17.12 말,1.30,1.31,2.1,전일비,‘17 말비
콜금리 (1일),1.49,1.24,1.55,1.49,1.49,1.54,0.05,△0.01
CD (91 일),1.67,1.52,1.66,1.65,1.65,1.65,0,△0.01
국고채 (3년),1.66,1.64,2.14,2.30,2.27,2.25,△0.02,0.11
국고채 (5년),1.81,1.80,2.34,2.59,2.57,2.54,△0.03,0.20
"회사채 (3년, AA-)",2.11,2.13,2.68,2.83,2.81,2.79,△0.02,0.11
"외국인 채권 순매수 * (상장 , 억원)",830,297,△66,"2,747","1,464","2,989","1,525","3,055.00"

[주가]
,‘15 말,‘16 말,‘17.12 말,1.30,1.31,2.1,전일비,‘17 말비(%)
KOSPI,"1,961.31","2,026.46","2,467.49","2,567.74","2,566.46","2,568.54",0.08%,4.10%
"- 거래대금 (억원, 일평균)","37,066",-,"42,744","77,431","107,566","78,025",△28.04%,-
KOSDAQ,682.35,631.44,798.42,920.96,913.57,908.20,△0.59%,13.75%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","1,409","△1,708","△8,420","△4,625","3,795",-

[환율]
,‘15 말,‘16 말,‘17.12 말,1.30,1.31,2.1,전일비,‘17 말비(%)
￦/ U$,"1,172.50","1,207.70","1,070.50","1,073.60","1,067.90","1,071.90",0.37,0.13
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,070.00","1,073.20","1,067.50","1,071.00",0.33,0.09
￦/ CNY,180.70,173.68,163.90,169.53,169.66,170.04,0.22,3.75
￦/ EUR,"1,281.54","1,262.53","1,276.79","1,326.65","1,328.36","1,330.23",0.14,4.19
￦/ Y100,974.08,"1,035.41",949.28,987.95,982.97,979.44,△0.36,3.18
Y/U$,120.37,116.64,112.77,108.67,108.64,109.44,0.74,△2.95
U$/EUR,1.0930,1.0454,1.1927,1.2357,1.2439,1.2410,△0.23,4.05
CNY/U$,6.4900,6.9550,6.5426,6.3339,6.3000,6.2939,△0.10,△3.80

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.12 말,1.30,1.31,2.1,전일비,‘17 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,1.69,1.77,1.77,-,0.00,0.08
DOW,"17,425","19,763","24,719","26,077","26,149",-,0.28%,5.79%
NIKKEI,"19,034","19,114","22,765","23,292","23,098","23,486",1.68%,3.17%
SHANGHAI COMP,"3,565","3,098","3,307","3,488","3,481","3,447",△0.97%,4.23%
"외평채가산금리(23년물, bp)",43,25,76,61,60,-,△1,△16.00
"CDS (5 년, bp)",55,44,56,48,50,49,△1,△7.10
"CRS (1 년, %)",1.35,1.00,1.38,1.24,1.28,1.28,△0.01,△0.10

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.12 말,1.29,1.30,1.31,전일비,‘17 말비
Dubai ($/ 배럴),32.19,53.83,64.33,67.55,66.38,65.77,△0.92%,2.24%
WTI 선물 ($/배럴),37.04,53.72,60.42,65.56,64.50,64.73,0.36%,7.13%
Brent 선물 ($/배럴),37.28,56.82,66.87,69.46,69.02,69.05,0.04%,3.26%
원당 (센트/파운드),15.24,19.51,15.16,13.67,13.72,13.23,△3.57%,△12.73%
밀 (센트/부셀),470,408,427,449,457,452,△1.09%,5.85%
콩 (센트/부셀),871,"1,004",962,992,"1,000",996,△0.40%,3.53%
옥수수 (센트/부셀),359,352,351,359,362,362,0,3.13%
동 ($/톤),"4,702","5,501","7,157","7,062","7,049","7,101",0.74%,△0.78%
알루미늄 ($/톤),"1,508","1,714","2,242","2,252","2,229","2,225",△0.18%,△0.76%
