일일 경제지표('23.8.11)
"data_date,2023-08-11"

[표]
일일경제지표 (23. 8. 11 금) 17:30 현재

[금리]
,’21 말,’22 말,’23.7 말,8/9,8/10,8/11,전일비,22말비
콜금리 (1일),1.11,3.21,3.46,3.48,3.48,3.59,0.11,0.38
CD (91 일),1.29,3.98,3.74,3.70,3.68,3.69,0.01,0.48
국고채 (3년),1.80,3.72,3.68,3.67,3.69,3.70,0.01,0.49
"회사채 (3년, AA-)",2.42,5.23,4.47,4.45,4.46,4.48,0.01,1.27
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","7,695","△1,626","4,067","4,336",269,-

[주가]
,‘21 말,’22 말,’23.7 말,8/9,8/10,8/11,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,632.58","2,605.12","2,601.56","2,591.26",△0.40%,15.87%
- 거래대금 (억원),"87,274","60,365","156,880","124,353","103,262","113,490",9.90%,-
KOSDAQ,"1,033.98",679.29,935.97,908.98,911.29,912.20,0.10%,34.29%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","△3,388","6,076","△3,270","△2,136","1,134",-

[환율]
,‘21 말,’22. 말,’23.7 말,8/9,8/10,8/11,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,274.60","1,315.70","1,316.00","1,324.90",0.68,4.78
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,272.10","1,314.30","1,313.80","1,322.10",0.63,4.49
￦/ CNY,186.51,181.44,178.33,182.81,182.64,182.32,△0.18,0.49
￦/ Y100,"1,032.48",945.56,899.76,919.04,914.02,915.37,0.15,△3.19
Y/U$,115.14,133.73,141.66,143.16,143.98,144.74,0.53,8.23
U$/EUR,1.1318,1.0617,1.1010,1.0971,1.0991,1.0995,0.04,3.56
CNY/U$,6.3681,6.9630,7.1466,7.2090,7.2104,7.2289,0.26,3.82

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.7 말,8/9,8/10,8/11,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.63,5.63,5.63,5.63,0.00,0.88
DOW,"36,489","33,221","35,459","35,314","35,123","35,176",0.15%,5.89
NIKKEI,"28,792","26,095","33,172","32,204","32,474","32,474",0,24.45
SHANGHAI COMP,"3,619","3,089","3,291","3,244","3,255","3,189",△2.01%,3.24
"외평채가산금리(30년만기, bp)",15,43,34,33,33,34,1.00,△9.00
"CDS (5 년, bp)",21,55,27,29,28,28,0.40,△26.14
"CRS SOFR (1 년, %)",1.00,3.53,3.09,3.01,3.02,2.97,△0.05,△0.57

[유가·곡물·원자재]
,’21 말,’22 말,’23.7 말,8/8,8/9,8/10,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,85.64,87.09,주1) 87.09,89.03,2.23%,13.03%
WTI 선물 ($/배럴),75.21,80.26,81.80,82.92,84.40,82.82,△1.87%,3.19%
밀 (센트/부셀),771,792,666,656,635,638,0.47%,△19.44%
옥수수 (센트/부셀),593,679,513,499,494,496,0.40%,△26.95%
동 ($/톤),"9,692","8,387","8,636","8,276","8,395","8,424",0.35%,0.44%
알루미늄 ($/톤),"2,806","2,361","2,196","2,143","2,153","2,162",0.42%,△8.43%

[반도체]
,’21,‘22,‘23.5 월,‘23.6 월,‘23.7 월,8/8,8/9,8/10,8월 (~10)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.58,1.51,1.49,1.46,1.46,1.46,1.46
"(%, YoY)",29.9,△23.0,△53.9,△55.2,△52.1,△45.5,45.3,△45.2,△47.0
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.39,6.33,6.31,6.33,6.33,6.33,6.33
"(%, YoY)",14.7,10.7,△22.6,△20.9,△7.7,△3.7,△3.7,△3.7,△3.7
