일일경제지표('20.4.8)
"data_date,2020-04-08"

[표]
일일경제지표 (20. 4. 8. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.3 말,4.6,4.7,4.8,전일비,19말비
콜금리 (1일),1.82,1.31,0.76,0.73,0.75,0.74,△0.01,△0.57
CD (91 일),1.93,1.53,1.10,1.10,1.10,1.10,0,△0.43
국고채 (3년),1.82,1.36,1.07,1.05,1.05,1.02,△0.02,△0.34
"회사채 (3년, AA-)",2.29,1.94,2.08,2.10,2.10,2.10,△0.00,0.16
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,720,"10,110",△190,"1,129","1,319",-

[주가]
,‘18 말,‘19 말,‘20.3 말,4.6,4.7,4.8,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,754.64","1,791.88","1,823.60","1,807.14",△0.90%,△17.77%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,810","101,537","109,574","116,289",6.13%,-
KOSDAQ,675.65,669.83,569.07,597.21,606.90,607.37,0.08%,△9.32%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,724",△884,"△4,782","△2,384",△50,-

[환율]
,‘18 말,‘19 말,‘20.3 말,4.6,4.7,4.8,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,217.40","1,229.30","1,221.20","1,220.90",△0.02,5.58
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,216.20","1,228.60","1,219.00","1,220.60",0.13,5.64
￦/ CNY,162.79,165.50,171.87,173.36,172.88,172.89,0.01,4.47
￦/ Y100,"1,008.86","1,059.75","1,123.48","1,127.38","1,121.81","1,121.53",△0.02,5.83
Y/U$,110.59,109.12,108.36,109.04,108.86,108.86,0,△0.24
U$/EUR,1.1455,1.1194,1.1003,1.0814,1.0830,1.0839,0.08,△3.17
CNY/U$,6.8522,6.9848,7.0927,7.0908,7.0703,7.0651,△0.07,1.15

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.3 말,4.6,4.7,4.8,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.45,1.39,1.39,1.35,△0.04,△0.59
DOW,"23,062","28,645","22,327","21,053","22,680","22,654",△0.12%,△20.41%
NIKKEI,"20,015","23,657","18,917","18,576","18,950","19,353",2.13%,△18.19%
SHANGHAI COMP,"2,494","3,040","2,750","2,764","2,821","2,815",△0.19%,△7.29%
"외평채가산금리(23년물, bp)",63,37,59,64,65,67,2.00,31.00
"CDS (5 년, bp)",40,22,40,41,39,39,△0.47,16.41
"CRS (1 년, %)",1.21,0.83,△0.53,△0.34,△0.07,△0.03,0.05,△0.85

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.3 말,4.3,4.6,4.7,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,23.43,24.51,24.87,24.88,0.04%,△63.01%
WTI 선물 ($/배럴),45.33,61.06,20.48,28.34,26.08,23.63,△9.39%,△61.30%
밀 (센트/부셀),512,559,569,549,556,549,△1.26%,△1.79%
옥수수 (센트/부셀),376,388,341,331,328,332,1.22%,△14.43%
동 ($/톤),"6,018","6,156","4,797","4,864","4,867","5,068",4.13%,△17.67%
알루미늄 ($/톤),"1,881","1,800","1,489","1,452","1,425","1,456",2.18%,△19.11%

[반도체]
,‘18,‘19,‘20.1 월,2월,3월,4.3,4.6,4.7,4월 (~7)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.24,3.39,3.54,3.64,3.64,3.64,3.63
"(%, YoY)",8.3,△51.7,△45.6,△41.4,△29.8,△18.3,△18.3,△17.2,△14.6
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.08,6.11,6.00,5.81,5.80,5.79,5.80
"(%, YoY)",△2.6,△15.9,17.2,22.7,21.8,18.0,17.9,17.6,17.0
