일일경제지표('21.3.11)
"data_date,2021-03-11"

[표]
일일경제지표 (21. 3. 11. 목) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.2 말,3.9,3.10,3.11,전일비,20말비
콜금리 (1일),1.31,0.57,0.52,0.48,0.52,0.49,△0.03,△0.08
CD (91 일),1.53,0.66,0.74,0.75,0.75,0.75,0,0.09
국고채 (3년),1.36,0.98,1.02,1.21,1.18,1.18,△0.00,0.20
"회사채 (3년, AA-)",1.94,2.21,2.05,2.16,2.13,2.21,0.08,0.00
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","12,979","1,475","8,355","5,530","△2,825",-

[주가]
,‘19 말,‘20 말,‘21.2 말,3.9,3.10,3.11,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,012.95","2,976.12","2,958.12","3,013.70",1.88%,4.88%
"- 거래대금 (억원, 일평균)","54,296","179,288","217,906","195,113","238,624","173,668",△27.22%,-
KOSDAQ,669.83,968.42,913.94,896.36,890.07,908.01,2.02%,△6.24%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△30,474","△5,587","△1,124","19,186","△1,807",-

[환율]
,‘19 말,‘20 말,‘21.2 말,3.9,3.10,3.11,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,123.50","1,140.30","1,142.70","1,135.90",△0.60,4.57
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,123.70","1,140.70","1,142.30","1,135.90",△0.56,4.57
￦/ CNY,165.50,166.04,173.93,174.90,175.53,174.89,△0.36,5.33
￦/ Y100,"1,059.75","1,051.19","1,058.41","1,045.09","1,049.79","1,044.51",△0.50,△0.64
Y/U$,109.12,103.34,106.15,109.11,108.85,108.75,△0.09,5.24
U$/EUR,1.1194,1.2279,1.2156,1.1859,1.1871,1.1924,0.45,△2.89
CNY/U$,6.9848,6.5305,6.4662,6.5257,6.5132,6.4974,△0.24,△0.51

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.2 말,3.9,3.10,3.11,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.19,0.19,0.18,0.18,△0.01,△0.08
DOW,"28,645","30,410","31,402","31,802","31,833","32,297",1.46%,6.21%
NIKKEI,"23,657","27,444","28,966","29,028","29,037","29,212",0.60%,6.44%
SHANGHAI COMP,"3,040","3,473","3,509","3,359","3,358","3,437",2.36%,△1.04%
"외평채가산금리(30년만기, bp)",50,32,21,23,22,23,1.00,△9.00
"CDS (5 년, bp)",22,22,23,24,24,23,△1.20,0.28
"CRS (1 년, %)",0.83,0.24,0.05,△0.07,△0.03,0.02,0.05,△0.22

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.2 말,3.9,3.9,3.10,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,64.29,66.40,66.40,65.30,△1.66%,27.69%
WTI 선물 ($/배럴),61.06,48.52,61.50,64.01,64.01,64.44,0.67%,32.81%
밀 (센트/부셀),559,641,660,657,657,653,△0.61%,1.87%
옥수수 (센트/부셀),388,484,548,546,546,534,△2.20%,10.33%
동 ($/톤),"6,156","7,742","9,173","8,895","8,895","8,939",0.49%,15.46%
알루미늄 ($/톤),"1,800","1,978","2,203","2,141","2,141","2,150",0.42%,8.70%

[반도체]
,‘19,‘20,‘20.10 월,11월,12월,3.8,3.9,3.10,3월 (~10)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,2.92,2.82,3.17,4.43,4.43,4.48,4.43
"(%, YoY)",△51.7,△21.9,△3.0,0.3,8.7,24.2,23.5,24.0,24.9
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.65,5.64,5.61,5.87,5.87,5.89,5.86
"(%, YoY)",△15.9,7.0,△2.3,△4.4,△5.4,△3.3,△3.3,△3.5,△2.3
