일일경제지표('20.9.1)
"data_date,2020-09-01"

[표]
일일경제지표 (20. 9. 1. 화) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.7 말,8.28,8.31,9.1,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.50,0.49,0.55,0.06,△0.76
CD (91 일),1.93,1.53,0.78,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.80,0.89,0.94,0.98,0.04,△0.38
"회사채 (3년, AA-)",2.29,1.94,2.18,2.24,2.26,2.29,0.03,0.35
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,586",△144,"7,710","5,184","△2,526",-

[주가]
,‘18 말,‘19 말,‘20.7 말,8.28,8.31,9.1,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,249.37","2,353.80","2,326.17","2,349.55",1.01%,6.91%
"- 거래대금 (억원, 일평균)","41,207","54,296","135,502","151,849","155,399","194,943",25.45%,-
KOSDAQ,675.65,669.83,815.30,841.30,848.24,853.37,0.60%,27.40%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,739","△1,683","△13,859","△3,130",△77,-

[환율]
,‘18 말,‘19 말,‘20.7 말,8.28,8.31,9.1,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.30","1,184.30","1,187.80","1,183.00",△0.40,2.30
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,190.90","1,184.70","1,187.80","1,183.30",△0.38,2.41
￦/ CNY,162.79,165.50,170.41,172.47,173.20,173.49,0.17,4.83
￦/ Y100,"1,008.86","1,059.75","1,141.42","1,114.32","1,123.96","1,118.99",△0.44,5.59
Y/U$,110.59,109.12,104.37,106.28,105.68,105.72,0.04,△3.12
U$/EUR,1.1455,1.1194,1.1885,1.1866,1.1897,1.1977,0.67,6.99
CNY/U$,6.8522,6.9848,6.9903,6.8675,6.8595,6.8216,△0.55,△2.34

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.7 말,8.28,8.31,9.1,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.26,0.26,0.24,0.24,0,△1.70
DOW,"23,062","28,645","26,314","28,492","28,654","28,430",△0.78%,△0.11%
NIKKEI,"20,015","23,657","21,710","22,883","23,140","23,138",△0.01%,△2.19%
SHANGHAI COMP,"2,494","3,040","3,310","3,404","3,396","3,411",0.44%,12.31%
"외평채가산금리(23년물, bp)",63,37,48,41,42,40,△2.00,4.00
"CDS (5 년, bp)",40,22,24,23,23,23,△0.13,0.46
"CRS (1 년, %)",1.21,0.83,0,0.10,0.11,0.14,0.03,△0.69

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.7 말,8.27,8.28,8.31,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,43.14,45.01,44.12,45.93,4.10%,△31.72%
WTI 선물 ($/배럴),45.33,61.06,40.27,43.04,42.97,42.61,△0.84%,△30.22%
밀 (센트/부셀),512,559,531,551,549,552,0.55%,△1.25%
옥수수 (센트/부셀),376,388,327,359,359,358,△0.28%,△7.73%
동 ($/톤),"6,018","6,156","6,447","6,603","6,728","6,728",0,9.29%
알루미늄 ($/톤),"1,881","1,800","1,686","1,738","1,762","1,762",0,△2.11%

[반도체]
,‘18,‘19,‘20.5 월,6월,7월,8.27,8.28,8.31,8월 (~31)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.17,2.93,2.68,2.59,2.59,2.59,2.58
"(%, YoY)",8.3,△51.7,△15.1,△13.0,△21.0,△23.9,△23.8,△23.6,△27.0
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.65,5.41,5.45,5.58,5.58,5.60,5.57
"(%, YoY)",△2.6,△15.9,11.4,7.3,4.6,△0.5,△0.4,△0.2,2.9
