일일경제지표('19.7.23)
"data_date,2019-07-23"

[표]
일일경제지표 (19. 7. 23 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.19,7.22,7.23,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.50,1.49,1.48,△0.01,△0.34
CD (91 일),1.66,1.93,1.78,1.59,1.59,1.59,0,△0.34
국고채 (3년),2.14,1.82,1.47,1.33,1.33,1.34,0.01,△0.48
"회사채 (3년, AA-)",2.68,2.29,1.97,1.83,1.84,1.84,0.00,△0.44
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334",△574,"2,786","△3,326","△6,112",-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.19,7.22,7.23,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,094.36","2,094.34","2,101.45",0.34%,2.96%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","39,398","41,984","32,062",△23.63%,-
KOSDAQ,798.42,675.65,690.53,674.06,674.78,668.65,△0.91%,△1.04%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888","1,090","2,102","1,846",△12,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.19,7.22,7.23,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,174.50","1,178.30","1,178.90",0.05,5.66
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,173.20","1,177.30","1,177.90",0.05,5.65
￦/ CNY,163.90,162.79,168.31,170.82,171.27,171.41,0.08,5.30
￦/ Y100,949.28,"1,008.86","1,072.24","1,091.14","1,091.12","1,090.36",△0.07,8.08
Y/U$,112.77,110.59,107.69,107.64,107.99,108.12,0.12,△2.23
U$/EUR,1.1927,1.1455,1.1369,1.1261,1.1210,1.1189,△0.19,△2.32
CNY/U$,6.5426,6.8522,6.8609,6.8744,6.8798,6.8801,0.00,0.41

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.19,7.22,7.23,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.30,2.26,2.26,△0.34,0.51
DOW,"24,719","23,062","26,527","27,223","27,154","27,172",5.17%,17.74%
NIKKEI,"22,765","20,015","21,276","21,467","21,417","21,621",0.95%,8.02%
SHANGHAI COMP,"3,307","2,494","2,979","2,924","2,887","2,900",0.45%,16.28%
"외평채가산금리(23년물, bp)",76,63,32,32,31,30,15.00,△32.00
"CDS (5 년, bp)",56,40,33,32,32,31,0.80,△9.24
"CRS (1 년, %)",1.38,1.21,0.83,0.76,0.77,0.76,0.02,△0.46

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.18,7.19,7.22,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,62.14,61.55,65.74,6.81%,24.37%
WTI 선물 ($/배럴),60.42,45.33,58.47,55.30,55.63,56.22,1.06%,24.02%
밀 (센트/부셀),427,512,527,494,503,487,△3.18%,△4.88%
옥수수 (센트/부셀),351,376,432,430,436,427,△2.06%,13.56%
동 ($/톤),"7,157","6,018","5,972","5,948","6,066","6,008",△0.96%,△0.17%
알루미늄 ($/톤),"2,242","1,881","1,774","1,828","1,833","1,808",△1.36%,△3.88%

[반도체]
,‘17,‘18,19. 4월,5월,6월,7.18,7.19,7.22,7월 (~22)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,4.25,3.74,3.38,3.60,3.74,3.74,3.27
"(%, YoY)",41.6,8.3,△52.6,△57.5,△60.4,△55.0,△53.2,△53.2,△59.0
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.96,5.07,5.04,5.27,5.30,5.30,5.16
"(%, YoY)",33.8,△2.6,△26.7,△24.6,△24.5,△20.1,△19.6,△19.6,△24.4
