일일 경제지표('24.12.26)
"data_date,2024-12-26"

[표]
일일경제지표 (24. 12. 26 목) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.11말,12/23,12/24,12/26,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.05,3.10,3.10,3.06,△0.04,△0.49
"CD (91 일, %)",3.98,3.83,3.29,3.39,3.40,3.40,0,△0.43
"국고채 (3년, %)",3.72,3.15,2.61,2.62,2.63,2.65,0.02,△0.51
"회사채 (3년, AA-, %)",5.23,3.90,3.19,3.29,3.31,3.33,0.02,△0.57
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"△2,237","△1,679",△131,"1,135","1,266",-

[주가]
,’ 22말,’ 23말,’ 24.11말,12/23,12/24,12/26,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,455.91","2,442.01","2,440.52","2,429.67",△0.44%,△8.50%
- 거래대금 (억원),"60,365","94,189","91,064","71,826","66,427","64,104","△2,323",-
KOSDAQ,679.29,866.57,678.19,679.24,680.11,675.64,△0.66%,△22.03%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△8,578","2,753",△240,△32,208,-

[환율]
,’ 22말,’ 23말,’ 24.11말,12/23,12/24,12/26,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,394.70","1,452.00","1,456.40","1,464.80",0.58,13.73
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,393.40","1,450.92","1,454.70","1,463.50",0.60,13.73
￦/ CNY,181.44,181.37,192.42,198.45,198.51,198.81,0.15,9.62
￦/ Y100,945.56,912.25,929.43,927.30,927.64,930.74,0.33,2.03
Y/U$,133.73,141.19,150.06,156.59,157.00,157.38,0.24,11.47
U$/EUR,1.0617,1.1105,1.0571,1.0436,1.0395,1.0398,0.03,△6.37
CNY/U$,6.9630,7.1092,7.2344,7.2987,7.2986,7.2990,0.01,2.67

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.11말,12/23,12/24,12/26,전일비,23말비
"SOFR ($, 3 월, %)",4.75,5.61,4.50,4.33,4.33,4.33,0.00,△1.28
DOW,"33,221","37,657","44,722","42,840","42,907","43,297",0.91%,14.98%
NIKKEI,"26,095","33,540","38,208","39,161","39,037","39,568",1.36%,17.97%
SHANGHAI COMP,"3,089","2,955","3,326","3,351","3,394","3,398",0.13%,15.01%
"외평채가산금리(30년만기, bp)",43,34,24,28,28,29,1.00,△5.00
"CDS (5 년, bp)",55,28,34,37,37,37,0.10,9.05
"CRS SOFR (1 년, %)",2.81,2.83,2.26,2.27,2.30,2.33,0.04,△0.50

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.11말,12/20,12/23,12/24,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,71.86,72.64,73.33,73.26,△0.10%,△4.96%
WTI 선물 ($/배럴),80.26,71.65,68.72,69.46,69.24,70.10,1.24%,△2.16%
밀 (센트/부셀),792,628,549,533,541,535,△1.11%,△14.81%
옥수수 (센트/부셀),679,471,428,446,448,449,0.22%,△4.67%
동 ($/톤),"8,387","8,476","8,851","8,793","8,838","8,848",0.11%,4.39%
알루미늄 ($/톤),"2,361","2,336","2,564","2,483","2,504","2,542",1.52%,8.82%

[반도체]
,’ 22말,’ 23말,’ 24.9말,’ 24.10말,’ 24.11말,12/23,12/24,12/25,12월( ∼25)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.96,1.91,1.84,1.74,1.74,1.74,1.76
"(%, YoY)",△23.0,△14.8,33.0,23.4,10.8,△0.7,△0.7,△0.9,0.7
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.71,6.75,6.68,6.63,6.63,6.63,6.63
"(%, YoY)",10.7,△2.3,6.1,5.4,4.0,4.1,4.3,4.3,4.0
