일일경제지표('19.8.30)
"data_date,2019-08-30"

[표]
일일경제지표 (19. 8. 30. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.7 말,8.28,8.29,8.30,전일비,18말비
콜금리 (1일),1.55,1.82,1.52,1.53,1.51,1.51,0,△0.31
CD (91 일),1.66,1.93,1.50,1.49,1.49,1.49,0,△0.44
국고채 (3년),2.14,1.82,1.29,1.18,1.17,1.17,0.00,△0.65
"회사채 (3년, AA-)",2.68,2.29,1.80,1.70,1.69,1.69,0.00,△0.59
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,141","7,609","2,178","2,328",150,-

[주가]
,‘17 말,‘18 말,‘19.7 말,8.28,8.29,8.30,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,024.55","1,941.09","1,933.41","1,967.79",1.78%,△3.59%
"- 거래대금 (억원, 일평균)","42,744","41,207","38,774","50,374","32,887","37,095",12.80%,-
KOSDAQ,798.42,675.65,630.18,602.90,599.57,610.55,1.83%,△9.64%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",△212,89,"△2,318","2,528",△209,-

[환율]
,‘17 말,‘18 말,‘19.7 말,8.28,8.29,8.30,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,183.10","1,213.90","1,216.40","1,211.20",△0.43,8.56
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,181.80","1,213.10","1,215.50","1,210.50",△0.41,8.57
￦/ CNY,163.90,162.79,171.80,169.49,169.89,169.65,△0.14,4.21
￦/ Y100,949.28,"1,008.86","1,090.21","1,147.57","1,148.74","1,138.99",△0.85,12.90
Y/U$,112.77,110.59,108.52,105.78,105.89,106.34,0.42,△3.84
U$/EUR,1.1927,1.1455,1.1157,1.1086,1.1080,1.1035,△0.41,△3.67
CNY/U$,6.5426,6.8522,6.8859,7.1610,7.1637,7.1539,△0.14,4.40

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.7 말,8.28,8.29,8.30,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.26,2.14,2.12,2.12,△0.48,0.52
DOW,"24,719","23,062","27,198","25,778","26,036","26,362",0.84%,12.89%
NIKKEI,"22,765","20,015","21,522","20,479","20,461","20,704",1.19%,3.45%
SHANGHAI COMP,"3,307","2,494","2,933","2,894","2,891","2,886",△0.16%,15.73%
"외평채가산금리(23년물, bp)",76,63,30,35,35,34,17.00,△28.00
"CDS (5 년, bp)",56,40,29,34,34,33,0.44,△6.96
"CRS (1 년, %)",1.38,1.21,0.70,0.51,0.50,0.54,0.04,△0.67

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.7 말,8.27,8.28,8.29,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.57,58.07,58.99,59.32,0.56%,12.22%
WTI 선물 ($/배럴),60.42,45.33,58.58,54.93,55.78,56.71,1.67%,25.10%
밀 (센트/부셀),427,512,487,477,475,473,△0.42%,△7.62%
옥수수 (센트/부셀),351,376,410,366,371,371,0,△1.33%
동 ($/톤),"7,157","6,018","5,926","5,662","5,653","5,722",1.22%,△4.92%
알루미늄 ($/톤),"2,242","1,881","1,777","1,744","1,724","1,714",△0.58%,△8.88%

[반도체]
,‘17,‘18,19. 5월,6월,7월,8.27,8.28,8.29,8월 (~29)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.74,3.38,3.39,3.46,3.42,3.40,3.54
"(%, YoY)",41.6,8.3,△57.5,△60.4,△57.6,△54.4,△55.0,△55.2,△54.0
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.07,5.04,5.20,5.48,5.50,5.61,5.41
"(%, YoY)",33.8,△2.6,△24.6,△24.5,△21.3,△10.8,△10.6,△8.8,△14.5
