일일경제지표('20.12.24)
"data_date,2020-12-24"

[표]
일일경제지표 (20. 12. 24. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.11 말,12.22,12.23,12.24,전일비,19말비
콜금리 (1일),1.82,1.31,0.52,0.51,0.52,0.56,0.04,△0.75
CD (91 일),1.93,1.53,0.66,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.98,0.95,0.98,0.95,△0.03,△0.41
"회사채 (3년, AA-)",2.29,1.94,2.24,2.19,2.18,2.20,0.02,0.26
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,586","1,142","1,610","3,555","1,945",-

[주가]
,‘18 말,‘19 말,‘20.11 말,12.22,12.23,12.24,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,591.34","2,733.68","2,759.82","2,806.86",1.70%,27.72%
"- 거래대금 (억원, 일평균)","41,207","54,296","126,416","189,722","198,813","202,812",2.01%,-
KOSDAQ,675.65,669.83,886.11,928.73,923.17,928.68,0.60%,38.64%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△24,831","△3,408","2,574","4,072",58,-

[환율]
,‘18 말,‘19 말,‘20.11 말,12.22,12.23,12.24,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,106.50","1,107.40","1,107.90","1,103.00",△0.44,△4.62
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,106.80","1,106.10","1,106.60","1,100.70",△0.53,△4.73
￦/ CNY,162.79,165.50,168.02,169.03,169.45,168.74,△0.42,1.96
￦/ Y100,"1,008.86","1,059.75","1,065.17","1,070.99","1,070.95","1,065.19",△0.54,0.51
Y/U$,110.59,109.12,103.88,103.40,103.45,103.55,0.10,△5.10
U$/EUR,1.1455,1.1194,1.1973,1.2223,1.2183,1.2204,0.17,9.02
CNY/U$,6.8522,6.9848,6.5892,6.5497,6.5465,6.5284,△0.28,△6.53

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.11 말,12.22,12.23,12.24,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.23,0.24,0.24,0.24,△0.01,△1.71
DOW,"23,062","28,645","29,910","30,216","30,016","30,130",0.38%,5.86%
NIKKEI,"20,015","23,657","26,434","26,436","26,525","26,668",0.54%,12.73%
SHANGHAI COMP,"2,494","3,040","3,392","3,357","3,382","3,363",△0.57%,10.75%
"외평채가산금리(23년물, bp)",63,37,20,15,15,14,△1.00,△22.00
"CDS (5 년, bp)",40,22,22,22,23,23,△0.06,0.31
"CRS (1 년, %)",1.21,0.83,0.27,0.12,0.12,0.11,△0.02,△0.72

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.11 말,12.21,12.22,12.23,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,47.02,50.26,48.75,49.61,1.76%,△26.25%
WTI 선물 ($/배럴),45.33,61.06,45.34,47.74,47.02,48.12,2.34%,△21.19%
밀 (센트/부셀),512,559,585,611,617,630,2.11%,12.70%
옥수수 (센트/부셀),376,388,426,440,444,447,0.68%,15.21%
동 ($/톤),"6,018","6,156","7,675","7,839","7,753","7,765",0.15%,26.14%
알루미늄 ($/톤),"1,881","1,800","2,015","2,013","1,993","1,999",0.30%,11.06%

[반도체]
,‘18,‘19,’20.9 월,10월,11월,12.21,12.22,12.23,12월 (~23)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.90,2.92,2.82,3.39,3.40,3.42,2.89
"(%, YoY)",8.3,△51.7,△11.2,△3.0,0.3,12.1,12.3,12.8,△0.9
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.64,5.65,5.64,5.62,5.62,5.62,5.61
"(%, YoY)",△2.6,△15.9,△0.9,△2.3,△4.4,△5.2,△5.5,△5.5,△5.4
