일일 경제지표('26.3.11)
"data_date,2026-03-11"

[표]
일일경제지표 (26. 3. 11) 17:30 현재

[금리]
,’ 24말,’ 25말,‘26.2 말,3/9,3/10,3/11,전일비,25말비
"콜금리 (1일, %)",3.10,2.54,2.55,2.50,2.54,2.48,△0.06 %p,△0.06 %p
"CD (91 일, %)",3.44,2.81,2.81,2.84,2.83,2.83,0%p,0.02 %p
"국고채 (3년, %)",2.60,2.95,3.04,3.42,3.28,3.25,△0.03 %p,0.30 %p
"회사채 (3년, AA-, %)",3.29,3.48,3.63,3.99,3.87,3.85,△0.02 %p,0.37 %p
"외국인 채권 순매수 * (상장, 억원)","3,200",△924,"1,171","119,982","4,559",591,"3,968",-

[주가]
,’ 24말,’ 25말,‘26.2 말,3/9,3/10,3/11,전일비,25말비
KOSPI,"2,399.49","4,214.17","6,244.13","5,251.87","5,532.59","5,609.95",1.40%,33.12%
- 거래대금 (억원),"52,272","132,135","549,393","331,639","287,133","263,098","△24,035",-
KOSDAQ,678.19,925.47,"1,192.78","1,102.28","1,137.68","1,136.83",△0.07%,22.84%
"외국인순매수 (억원, 기간 중 * )",116,"△8,035","△69,905","37,124","6,262","△3,367","△9,629",-

[환율]
,’ 24말,’ 25말,‘26.2 말,3/9,3/10,3/11,전일비,25말비
￦/ U$,"1,472.50","1,439.00","1,425.80","1,495.50","1,469.30","1,466.50",△0.19%,1.91%
"선물환( NDF,1 월물)","1,473.80","1,440.30","1,437.30","1,493.20","1,467.50","1,465.00",△0.17%,1.71%
￦/ CNY,202.38,206.67,209.85,213.62,213.96,214.56,0.28%,3.82%
￦/ Y100,932.67,922.20,923.48,943.47,932.65,928.28,△0.47%,0.66%
Y/U$,157.88,156.04,155.90,158.51,157.54,157.98,0.28%,1.24%
U$/EUR,1.0429,1.1776,1.1804,1.1562,1.1628,1.1634,0.05%,△1.21%
CNY/U$,7.2992,6.9904,6.8567,6.9133,6.8817,6.8618,△0.29%,△1.84%

[국제금리·주가·가산금리]
,’ 24말,’ 25말,‘26.2 말,3/9,3/10,3/11,전일비,25말비
"SOFR ($, 3 월, %)",4.33,3.66,-,3.67,3.66,3.67,0.01%p,0.01 %p
DOW,"42,992","48,367","48,978","47,502","47,741","47,707",△0.07%,△1.37%
NIKKEI,"39,895",휴장,"58,057","55,621","54,248","55,025",1.43%,9.31%
SHANGHAI COMP,"3,407",휴장,"4,183","4,124","4,123","4,133",0.25%,4.25%
"외평채가산금리(30년만기, bp)",28,12,13,12,14,13,△3.00,1.00
"CDS (5 년, bp)",36.7,22.4,26.0,29.0,27.2,27.3,0.11,5.02
"CRS SOFR (1 년, %)",2.32,2.14,2.41,2.48,2.48,2.47,△0.01% p,0.33 %p

[유가·곡물·원자재]
,’ 24말,’ 25말,‘26.2 말,3/6,3/9,3/10,전일비,25말비
Dubai ($/ 배럴),75.94,61.59,71.24,100.42,125.00,115.20,△7.84%,87.04%
WTI 선물 ($/배럴),71.72,57.42,67.02,90.90,94.77,83.45,△11.94%,45.33%
밀 (센트/부셀),552,507.00,591.50,616.75,603.25,591.00,△2.03%,16.57%
옥수수 (센트/부셀),459,440.25,448.50,460.50,453.75,452.25,△0.33%,2.73%
동 ($/톤),"8,706","12,504.00","13,439.50","12,808.00","12,750.50","12,920.50",1.33%,3.33%
알루미늄 ($/톤),"2,517","2,968.00","3,157.50","3,385.00","3,406.50","3,402.50",△0.12%,14.64%

[반도체]
,’ 24.말,’ 25말,‘25.12 말,‘26.1 말,‘26.2 말,3/6,3/9,3/10,3월( ~10)
"D 램(8 G) 현물가($, 기간평균)",1.75,18.63,18.63,26.38,27.13,27.25,27.25,27.25,27.18
"(YoY, %)",0.5,970.7,970.7,"1,413.2","1,468.8","1,481.5","1,481.5","1,481.5","1,418.0"
"낸드(128 G) 현물가($, 기간평균)",6.63,10.70,10.70,11.65,13.75,14.75,15.75,15.75,15.04
"(YoY, %)",3.9,61.5,61.5,75.2,107.5,123.0,138.1,138.1,124.7
