일일경제지표('20.5.18)
"data_date,2020-05-18"

[표]
일일경제지표 (20. 5. 18. 월) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.4 말,5.14,5.15,5.18,전일비,19말비
콜금리 (1일),1.82,1.31,0.73,0.72,0.72,0.71,△0.01,△0.60
CD (91 일),1.93,1.53,1.10,1.05,1.05,1.05,0,△0.48
국고채 (3년),1.82,1.36,1.01,0.87,0.87,0.89,0.01,△0.47
"회사채 (3년, AA-)",2.29,1.94,2.22,2.17,2.18,2.19,0.01,0.25
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"3,926","4,245","5,531","7,115","1,584",-

[주가]
,‘18 말,‘19 말,‘20.4 말,5.14,5.15,5.18,전일비,19말비
KOSPI,"2,041.04","2,197.67","1,947.56","1,924.96","1,927.28","1,937.11",0.51%,△11.86%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,750","90,123","94,690","97,233",2.69%,-
KOSDAQ,675.65,669.83,645.18,690.57,691.93,690.85,△0.16%,3.14%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","2,131","△5,739","△5,258","△1,016",△81,-

[환율]
,‘18 말,‘19 말,‘20.4 말,5.14,5.15,5.18,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,218.20","1,228.00","1,231.00","1,232.40",0.11,6.57
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,218.90","1,227.90","1,231.00","1,232.60",0.13,6.68
￦/ CNY,162.79,165.50,172.31,173.09,173.41,173.23,△0.10,4.67
￦/ Y100,"1,008.86","1,059.75","1,143.31","1,149.27","1,148.21","1,149.73",0.13,8.49
Y/U$,110.59,109.12,106.55,106.85,107.21,107.19,△0.02,△1.77
U$/EUR,1.1455,1.1194,1.0843,1.0801,1.0802,1.0821,0.18,△3.33
CNY/U$,6.8522,6.9848,7.0792,7.0982,7.0993,7.1133,0.20,1.84

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.4 말,5.14,5.15,5.18,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.84,0.42,0.39,0.38,△0.01,△1.56
DOW,"23,062","28,645","24,102","23,248","23,625","23,685",0.25%,△16.78%
NIKKEI,"20,015","23,657","19,771","19,915","20,037","20,134",0.48%,△14.89%
SHANGHAI COMP,"2,494","3,040","2,822","2,870","2,868","2,875",0.24%,△5.31%
"외평채가산금리(23년물, bp)",63,37,70,70,71,70,△1.00,34.00
"CDS (5 년, bp)",40,22,36,36,34,34,△0.37,11.62
"CRS (1 년, %)",1.21,0.83,△0.39,△0.01,△0.03,△0.01,0.02,△0.84

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.4 말,5.13,5.14,5.15,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,20.73,26.84,29.83,31.94,7.07%,△52.52%
WTI 선물 ($/배럴),45.33,61.06,18.84,25.29,27.56,29.43,6.79%,△51.80%
밀 (센트/부셀),512,559,524,502,502,500,△0.40%,△10.55%
옥수수 (센트/부셀),376,388,320,318,318,319,0.31%,△17.78%
동 ($/톤),"6,018","6,156","5,231","5,213","5,156","5,165",0.17%,△16.10%
알루미늄 ($/톤),"1,881","1,800","1,461","1,439","1,434","1,433",△0.07%,△20.39%

[반도체]
,‘18,‘19,‘20.2 월,3월,4월,5.13,5.14,5.15,5월 (~15)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.39,3.54,3.51,3.21,3.20,3.16,3.24
"(%, YoY)",8.3,△51.7,△41.4,△29.8,△17.5,△14.7,△14.8,△15.4,△13.2
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.11,6.00,5.76,5.73,5.73,5.71,5.72
"(%, YoY)",△2.6,△15.9,22.7,21.8,16.0,12.3,12.3,11.9,12.9
