일일 경제지표('22.12.5)
"data_date,2022-12-05"

[표]
일일경제지표 (22. 12. 5. 월) 17:30 현재

[금리]
,’20 말,’21 말,’22.10 말,12/1,12/2,12/5,전일비,21말비
콜금리 (1일),0.57,1.11,3.04,3.36,3.27,3.21,△0.06,2.10
CD (91 일),0.66,1.29,3.96,4.03,4.03,4.03,0,2.74
국고채 (3년),0.98,1.80,4.19,3.65,3.62,3.61,△0.01,1.81
"회사채 (3년, AA-)",2.21,2.42,5.58,5.42,5.39,5.37,△0.02,2.96
"외국인 채권 순매수 * (상장 , 억원)","5,408","1,858","1,751",△926,311,"1,492","1,181",-

[주가]
,‘20 말,‘21 말,’22.10 말,12/1,12/2,12/5,전일비,21말비
KOSPI,"2,873.47","2,977.65","2,293.61","2,479.84","2,434.33","2,419.32",△0.62%,△18.75%
"- 거래대금 (억원, 일평균)","179,288","132,923","117,341","149,900","122,330","99,677",△18.52%,-
KOSDAQ,968.42,"1,033.98",695.33,740.60,732.95,733.32,0.05%,△29.08%
"외국인순매수 (억원, 기간 중 * )","1,840","△2,389","2,564","1,797","△5,161","△3,448",△33,-

[환율]
,‘20 말,‘21 말,’22.10 말,12/1,12/2,12/5,전일비,21말비
￦/ U$,"1,086.30","1,188.80","1,424.30","1,299.70","1,299.90","1,292.60",△0.56,8.73
"선물환( NDF,1 월물)","1,086.30","1,190.00","1,424.90","1,299.20","1,300.20","1,293.20",△0.54,8.67
￦/ CNY,166.04,186.51,194.31,184.84,184.52,186.83,1.25,0.17
￦/ Y100,"1,051.19","1,032.48",963.19,953.00,962.60,960.40,△0.23,△6.98
Y/U$,103.34,115.14,147.77,136.38,135.04,134.59,△0.33,16.89
U$/EUR,1.2279,1.1318,0.9941,1.0440,1.0531,1.0573,0.40,△6.58
CNY/U$,6.5305,6.3681,7.2800,7.0600,7.0522,6.9522,△1.42,9.17

[국제금리·주가·가산금리]
,’20 말,’21 말,’22.10 말,12/1,12/2,12/5,전일비,21말비
"LIBOR ($, 3 월, %)",0.25,0.22,4.44,4.14,4.17,4.18,0.01,3.97
DOW,"30,410","36,489","32,862","34,590","34,395","34,430",0.10%,△5.64%
NIKKEI,"27,444","28,792","27,587","28,226","27,778","27,820",0.15%,△3.37%
SHANGHAI COMP,"3,473","3,619","2,893","3,165","3,156","3,212",1.76%,△11.26%
"외평채가산금리(30년만기, bp)",32,15,43,44,42,41,△1.00,26.00
"CDS (5 년, bp)",22,21,70,50,49,50,1.46,28.58
"CRS (1 년, %)",0.24,1.00,3.53,3.30,3.32,3.43,0.12,2.44

[유가·곡물·원자재]
,‘20 말,’21 말,’22.10 말,11/30,12/1,12/2,전일비,21말비
Dubai ($/ 배럴),51.14,77.12,90.64,80.44,81.37,80.98,△0.48%,5.01%
WTI 선물 ($/배럴),48.52,75.21,86.53,80.55,81.22,79.98,△1.53%,6.34%
밀 (센트/부셀),641,771,882,796,783,761,△2.81%,△1.30%
옥수수 (센트/부셀),484,593,692,667,661,646,△2.27%,8.94%
동 ($/톤),"7,742","9,692","7,525","8,198","8,217","8,342",1.52%,△13.93%
알루미늄 ($/톤),"1,978","2,806","2,197","2,387","2,431","2,449",0.74%,△12.72%

[반도체]
,’20,‘21,‘22.8 월,9월,10월,11/30,12/1,12/2,12월 (~2)
"D 램(8 G) 현물가($, 기간평균)",3.07,3.42,2.76,2.51,2.41,2.10,2.10,2.09,2.09
"(%, YoY)",△21.9,8.0,△34.0,△32.7,△32.4,△36.1,△36.5,△37.1,△38.9
"낸드(128 G) 현물가($, 기간평균)",5.71,7.45,6.57,6.57,6.57,6.51,6.51,6.51,6.52
"(%, YoY)",7.0,32.8,△4.2,△5.4,△9.6,△11.7,△11.7,△11.7,△12.6
