일일경제지표('20.6.25)
"data_date,2020-06-25"

[표]
일일경제지표 (20. 6. 25. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.5 말,6.23,6.24,6.25,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.47,0.47,0.48,0.01,△0.83
CD (91 일),1.93,1.53,0.81,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.83,0.83,0.82,0.82,△0.00,△0.54
"회사채 (3년, AA-)",2.29,1.94,2.16,2.22,2.22,2.22,△0.00,0.28
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,744,"5,886","6,374","7,269",895,-

[주가]
,‘18 말,‘19 말,‘20.5 말,6.23,6.24,6.25,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,029.60","2,131.24","2,161.51","2,112.37",△2.27%,△3.88%
"- 거래대금 (억원, 일평균)","41,207","54,296","144,792","100,983","134,960","133,247",△1.27%,-
KOSDAQ,675.65,669.83,713.68,753.23,759.50,750.36,△1.20%,12.02%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△313,"△1,367",△897,"△3,582",299,-

[환율]
,‘18 말,‘19 말,‘20.5 말,6.23,6.24,6.25,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,238.50","1,208.80","1,199.40","1,204.70",0.44,4.18
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,237.70","1,208.60","1,199.50","1,204.60",0.43,4.26
￦/ CNY,162.79,165.50,173.13,171.12,169.62,170.19,0.34,2.83
￦/ Y100,"1,008.86","1,059.75","1,155.32","1,128.03","1,125.25","1,124.42",△0.07,6.10
Y/U$,110.59,109.12,107.20,107.16,106.59,107.14,0.52,△1.81
U$/EUR,1.1455,1.1194,1.1095,1.1262,1.1322,1.1238,△0.74,0.39
CNY/U$,6.8522,6.9848,7.1492,7.0778,7.0667,7.0770,0.15,1.32

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.5 말,6.23,6.24,6.25,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.36,0.31,0.30,0.30,0.00,△1.65
DOW,"23,062","28,645","25,401","26,025","26,156","25,446",△2.72%,△10.60%
NIKKEI,"20,015","23,657","21,878","22,549","22,534","22,260",△1.22%,△5.91%
SHANGHAI COMP,"2,494","3,040","2,852","2,971","2,980","2,980",0,△1.88%
"외평채가산금리(23년물, bp)",63,37,66,56,56,56,0,20.00
"CDS (5 년, bp)",40,22,30,29,29,31,1.53,8.30
"CRS (1 년, %)",1.21,0.83,0.02,△0.19,△0.13,△0.13,△0.01,△0.96

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.5 말,6.22,6.23,6.24,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,34.86,42.32,43.39,42.49,△2.07%,△36.84%
WTI 선물 ($/배럴),45.33,61.06,35.49,40.46,40.37,38.01,△5.85%,△37.75%
밀 (센트/부셀),512,559,521,490,491,486,△1.02%,△13.06%
옥수수 (센트/부셀),376,388,326,328,325,324,△0.31%,△16.49%
동 ($/톤),"6,018","6,156","5,333","5,825","5,895","5,871",△0.41%,△4.63%
알루미늄 ($/톤),"1,881","1,800","1,515","1,573","1,578","1,564",△0.89%,△13.11%

[반도체]
,‘18,‘19,‘20.3 월,4월,5월,6.22,6.23,6.24,6월 (~24)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.54,3.51,3.17,2.83,2.82,2.80,2.95
"(%, YoY)",8.3,△51.7,△29.8,△17.5,△15.1,△12.4,△12.3,△11.2,△12.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,6.00,5.76,5.65,5.45,5.45,5.45,5.41
"(%, YoY)",△2.6,△15.9,21.8,16.0,11.4,8.2,8.2,8.2,7.3
