일일경제지표('21.4.28)
"data_date,2021-04-28"

[표]
일일경제지표 (21. 4. 28. 수) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.3 말,4.26,4.27,4.28,전일비,20말비
콜금리 (1일),1.31,0.57,0.49,0.50,0.47,0.47,0,△0.10
CD (91 일),1.53,0.66,0.75,0.73,0.73,0.73,0,0.07
국고채 (3년),1.36,0.98,1.13,1.12,1.10,1.11,0.01,0.13
"회사채 (3년, AA-)",1.94,2.21,2.06,1.90,1.89,1.89,0.00,△0.32
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","11,416","4,533",△975,"3,330","4,305",-

[주가]
,‘19 말,‘20 말,‘21.3 말,4.26,4.27,4.28,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,061.42","3,127.53","3,215.42","3,181.47",△1.06%,10.72%
"- 거래대금 (억원, 일평균)","54,296","179,288","167,532","182,872","180,535","192,622",6.70%,-
KOSDAQ,669.83,968.42,956.17,"1,030.06","1,021.01",998.27,△2.23%,3.08%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△3,691","3,435","△4,625","△7,519",63,-

[환율]
,‘19 말,‘20 말,‘21.3 말,4.26,4.27,4.28,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,131.80","1,113.20","1,110.40","1,113.00",0.23,2.46
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,131.90","1,113.10","1,110.10","1,112.90",0.25,2.45
￦/ CNY,165.50,166.04,172.69,171.60,171.12,171.63,0.30,3.37
￦/ Y100,"1,059.75","1,051.19","1,022.22","1,032.70","1,026.40","1,021.50",△0.48,△2.82
Y/U$,109.12,103.34,110.72,107.79,108.18,108.96,0.72,5.44
U$/EUR,1.1194,1.2279,1.1716,1.2122,1.2069,1.2065,△0.03,△1.74
CNY/U$,6.9848,6.5305,6.5619,6.4874,6.4823,6.4870,0.07,△0.67

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.3 말,4.26,4.27,4.28,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.20,0.18,0.18,0.18,0.00,△0.07
DOW,"28,645","30,410","33,067","34,043","33,982","33,985",0.01%,11.76%
NIKKEI,"23,657","27,444","29,179","29,126","28,992","29,054",0.21%,5.87%
SHANGHAI COMP,"3,040","3,473","3,442","3,441","3,443","3,457",0.42%,△0.46%
"외평채가산금리(30년만기, bp)",50,32,23,22,22,21,△1.00,△11.00
"CDS (5 년, bp)",22,22,23,22,22,21,△0.90,△1.54
"CRS (1 년, %)",0.83,0.24,0.21,0,0.17,0.18,0.02,△0.06

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.3 말,4.23,4.26,4.27,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,63.36,62.93,62.37,63.27,1.44%,23.72%
WTI 선물 ($/배럴),61.06,48.52,59.16,62.14,61.91,62.94,1.66%,29.72%
밀 (센트/부셀),559,641,618,712,740,733,△0.95%,14.35%
옥수수 (센트/부셀),388,484,564,633,658,655,△0.46%,35.33%
동 ($/톤),"6,156","7,742","8,851","9,546","9,578","9,899",3.35%,27.86%
알루미늄 ($/톤),"1,800","1,978","2,213","2,374","2,388","2,389",0.04%,20.78%

[반도체]
,‘19,‘20,‘21.1 월,2월,3월,4.23,4.26,4.27,4월 (~27)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.48,3.87,4.37,4.41,4.45,4.63,4.37
"(%, YoY)",△51.7,△21.9,7.5,14.2,23.4,27.7,29.2,35.0,24.7
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.64,5.74,5.92,6.05,6.05,6.05,5.99
"(%, YoY)",△15.9,7.0,△7.2,△6.0,△1.4,5.6,5.6,5.6,4.1
