일일경제지표('17.2.3.)
"data_date,2017-02-03"

[표]
일일경제지표 (17. 2. 3.금) 17:30 현재

[표]
KOSPI 지수(0.10%상승) 달러 환율(0.07%상승)

[금리]
,‘15 말,‘16 말,‘17.1 말,2/1,2/2,2.3,전일비,‘16 말비
콜금리 (1일),1.49,1.24,1.26,1.25,1.23,1.23,0,△0.01
CD (91 일),1.67,1.52,1.49,1.49,1.49,1.49,0,△0.03
국고채 (3년),1.66,1.64,1.68,1.69,1.67,1.69,0.01,0.05
국고채 (5년),1.81,1.80,1.85,1.87,1.86,1.88,0.02,0.08
"회사채 (3년, AA-)",2.11,2.13,2.14,2.15,2.14,2.15,0.01,0.02
"외국인 채권 순매수 * (상장 , 억원)",830,297,"3,306",2,303,244,△59,-

[주가]
,‘15 말,‘16 말,‘17.1 말,2/1,2/2,2.3,전일비,‘16 말비(%)
KOSPI,"1,961.31","2,026.46","2,067.57","2,080.48","2,071.01","2,073.16",0.10%,2.30%
"- 거래대금 (억원, 일평균)","37,066",-,"45,963","45,324","54,776","46,421","△10,654",
KOSDAQ,682.35,631.44,616.13,623.68,613.04,609.21,△0.62%,△3.52%
"외국인순매수 (억원, 기간 중 * )",△538,"1,380","△3,427",75,268,"△1,850","△2,118",-

[환율]
,‘15 말,‘16 말,‘17.1 말,2/1,2/2,2.3,전일비,‘16 말비(%)
￦/ U$,"1,172.50","1,207.70","1,162.10","1,158.10","1,146.80","1,147.60",0.07,△5.00
"선물환( NDF,1 월물)","1,173.70","1,207.70","1,161.90","1,157.50","1,146.60","1,147.50",0.08,△5.02
￦/ CNY,180.70,173.68,168.70,168.25,166.61,167.00,0.23,△3.99
￦/ EUR,"1,281.54","1,262.53","1,243.21","1,248.32","1,237.63","1,233.56",△0.33,△2.84
￦/ Y100,974.08,"1,035.41","1,024.06","1,022.15","1,018.74","1,014.86",△0.38,△1.84
Y/U$,120.37,116.64,113.48,113.30,112.57,113.08,0.45,△3.22
U$/EUR,1.0930,1.0454,1.0698,1.0779,1.0792,1.0749,△0.40,2.27
CNY/U$,6.4900,6.9550,6.8768,6.8768,6.8768,6.8724,△0.06,△1.02

[국제금리·주가·가산금리]
,‘15 말,‘16 말,‘17.1 말,2/1,2/2,2.3,전일비,‘16 말비
"LIBOR (Dollar, 3 월, %)",0.61,1.00,1.03,1.04,1.03,-,△0.00,0.03
"T/NOTE (10 년, %)",2.27,2.45,2.46,2.47,2.48,-,0.00,0.03
DOW,"17,425","19,763","19,864","19,891","19,885",-,△0.03%,0.62%
NIKKEI,"19,034","19,114","19,041","19,148","18,915","18,918",0.02%,△1.03%
SHANGHAI COMP,"3,565","3,098",-,-,-,"3,143",△0.52%,1.98%
"외평채가산금리(23년물, bp)",43,25,73,73,72,-,△1,47.00
"CDS (5 년, bp)",55,44,48,48,47,47,0,3.31
"CRS (1 년, %)",1.35,1.00,0.94,0.94,0.94,0.94,△0.00,△0.06

[유가·곡물·원자재]
,‘15 말,‘16 말,‘17.1 말,1/31,2/1,2.2,전일비,‘16 말비
Dubai ($/ 배럴),32.19,53.83,53.23,53.23,53.22,54.94,3.23%,2.06%
WTI 선물 ($/배럴),37.04,53.72,52.81,52.81,53.88,53.54,△0.63%,△0.34%
Brent 선물 ($/배럴),37.28,56.82,55.70,55.70,56.80,56.56,△0.42%,△0.46%
원당 (센트/파운드),15.24,19.51,20.45,20.45,20.84,20.55,△1.39%,5.33%
밀 (센트/부셀),470,408,421,421,434,435,0.17%,6.50%
콩 (센트/부셀),871,"1,004","1,025","1,025","1,037","1,037",0.05%,3.31%
옥수수 (센트/부셀),359,352,360,360,368,368,△0.20%,4.40%
동 ($/톤),"4,702","5,501","5,921","5,921","5,931","5,903",△0.47%,7.31%
알루미늄 ($/톤),"1,508","1,714","1,821","1,821","1,818","1,813",△0.28%,5.81%
