일일 경제지표('22.7.4)
"data_date,2022-07-04"

[표]
일일경제지표 (23. 7. 4 화) 17:30 현재

[금리]
,’21 말,’22 말,’23.5 말,6/30,7/3,7/4,전일비,22말비
콜금리 (1일),1.11,3.21,3.53,3.53,3.76,3.49,△0.27,0.28
CD (91 일),1.29,3.98,3.76,3.75,3.75,3.74,△0.01,0.53
국고채 (3년),1.80,3.72,3.46,3.66,3.61,3.62,0.01,0.41
"회사채 (3년, AA-)",2.42,5.23,4.26,4.47,4.42,4.43,0.01,1.22
"외국인 채권 순매수 * (상장 , 억원)","1,858","△2,319","12,291","5,594","7,516","3,959","△3,557",-

[주가]
,‘21 말,’22 말,’23.5 말,6/30,7/3,7/4,전일비,22말비
KOSPI,"2,977.65","2,236.40","2,577.12","2,564.28","2,602.47","2,593.31",△0.35%,15.96%
"- 거래대금 (억원, 일평균)","132,923","80,323","145,643","123,721","119,555","128,694",7.64%,-
KOSDAQ,"1,033.98",679.29,856.94,868.24,889.29,890.00,0.08%,31.02%
"외국인순매수 (억원, 기간 중 * )","△2,389","△2,792","3,677","△1,863","4,470","△1,540",△134,-

[환율]
,‘21 말,’22. 말,’23.5 말,6/30,7/3,7/4,전일비,22말비
￦/ U$,"1,188.80","1,264.50","1,327.20","1,317.70","1,308.00","1,301.40",△0.50,2.92
"선물환( NDF,1 월물)","1,190.00","1,265.30","1,323.10","1,316.10","1,306.20","1,299.50",△0.51,2.70
￦/ CNY,186.51,181.44,186.31,181.05,180.37,180.28,△0.05,△0.64
￦/ Y100,"1,032.48",945.56,951.13,911.40,904.13,900.93,△0.35,△4.72
Y/U$,115.14,133.73,139.54,144.58,144.67,144.45,△0.15,8.02
U$/EUR,1.1318,1.0617,1.0684,1.0857,1.0891,1.0906,0.14,2.72
CNY/U$,6.3681,6.9630,7.0991,7.2539,7.2517,7.2193,△0.45,3.68

[국제금리·주가·가산금리]
,’21 말,’22 말,’23.5 말,6/30,7/3,7/4,전일비,22말비
"LIBOR ($, 3 월, %)",0.22,4.75,5.50,5.53,5.55,5.53,△0.02,0.78
DOW,"36,489","33,221","33,043","34,122","34,408","34,418",0.03%,3.61
NIKKEI,"28,792","26,095","30,888","33,189","33,753","33,423",△0.98%,28.08
SHANGHAI COMP,"3,619","3,089","3,205","3,202","3,244","3,245",0.04%,5.05
"외평채가산금리(30년만기, bp)",15,43,36,34,34,35,1.00,△8.00
"CDS (5 년, bp)",21,55,39,33,33,33,△0.09,△21.59
"**CRS (1 년, %)",1.00,3.53,3.11,3.36,3.03,3.04,0.01,△0.50

[유가·곡물·원자재]
,’21 말,’22 말,’23.5 말,6/29,6/30,7/3,전일비,22말비
Dubai ($/ 배럴),77.12,78.77,72.25,74.24,76.63,75.21,△1.85%,△4.52%
WTI 선물 ($/배럴),75.21,80.26,68.09,69.86,70.64,69.79,△1.20%,△13.05%
밀 (센트/부셀),771,792,594,668,651,642,△1.38%,△18.94%
옥수수 (센트/부셀),593,679,594,529,495,494,△0.20%,△27.25%
동 ($/톤),"9,692","8,387","8,017","8,166","8,210","8,355",1.77%,△0.38%
알루미늄 ($/톤),"2,806","2,361","2,255","2,106","2,097","2,107",0.48%,△10.76%

[반도체]
,’21,‘22,‘23.3 월,‘23.4 월,‘23.5 월,6/29,6/30,7/3,7월 (~3)
"D 램(8 G) 현물가($, 기간평균)",3.99,3.07,1.71,1.63,1.58,1.50,1.50,1.50,1.50
"(%, YoY)",29.9,△23.0,△55.5,△54.8,△53.9,△52.4,△52.2,△51.8,△51.8
"낸드(128 G) 현물가($, 기간평균)",6.55,7.25,6.42,6.40,6.39,6.30,6.30,6.30,6.30
"(%, YoY)",14.7,10.7,△18.7,△20.9,△22.6,△8.7,△8.4,△7.7,△7.8
